# CREATED BY GENE DIAGNOSTICS TOOL on Mon May 18 09:55:46 2020
# diag: timetrace, run(s): 0017, time window: 0-2.5479417(59 steps), species: electrons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_zonalFlow/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00 -3.7976E-06  0.0000E+00
  7.3100E-02  8.8798E-06 -3.1635E-06
  1.4620E-01 -2.4232E-05  1.4439E-05
  2.1930E-01  6.2214E-05 -5.5331E-05
  2.9240E-01 -1.5182E-04  1.9463E-04
  3.6550E-01  3.4078E-04 -6.4736E-04
  4.3860E-01 -6.5883E-04  2.0654E-03
  5.1115E-01  1.0049E-03 -6.2953E-03
  5.7912E-01 -3.7267E-03  1.7110E-02
  6.3987E-01  2.3862E-02 -3.5159E-02
  6.9117E-01 -8.4132E-02  1.2862E-02
  7.3413E-01  6.8015E-02  1.2314E-01
  7.7094E-01  1.6246E-01 -1.0541E-01
  8.0212E-01 -8.7297E-02 -2.0398E-01
  8.3214E-01 -7.9891E-02  3.6001E-02
  8.6216E-01  1.1444E-03 -2.4393E-02
  8.9218E-01 -6.7197E-02 -1.1374E-02
  9.2220E-01 -4.7273E-02  9.7049E-02
  9.5327E-01  6.9164E-02  8.5003E-02
  9.8479E-01  3.7011E-02 -6.8907E-03
  1.0163E+00  1.3862E-02 -1.4165E-02
  1.0478E+00  1.8508E-03 -8.4905E-03
  1.0802E+00 -9.9549E-03 -2.9996E-03
  1.1140E+00 -5.0019E-03  1.5760E-02
  1.1488E+00  2.4212E-02  1.5826E-02
  1.1835E+00  3.5160E-02 -1.7585E-02
  1.2190E+00 -3.9548E-04 -3.8438E-02
  1.2555E+00 -3.8972E-02 -1.2067E-02
  1.2920E+00 -1.9920E-02  2.7688E-02
  1.3285E+00  8.7435E-03  2.2513E-02
  1.3667E+00  2.0320E-02  5.0878E-03
  1.4050E+00  1.2924E-02 -9.8698E-03
  1.4452E+00 -6.7243E-03 -1.6091E-02
  1.4854E+00 -1.3338E-02  5.4412E-03
  1.5268E+00  1.1256E-02  6.2263E-03
  1.5690E+00  4.2483E-03 -2.0340E-02
  1.6113E+00 -3.6494E-02 -2.4223E-03
  1.6524E+00 -3.3717E-03  4.4909E-02
  1.6923E+00  4.0206E-02  4.9979E-03
  1.7333E+00  7.6923E-04 -3.7957E-02
  1.7751E+00 -2.8620E-02 -4.1207E-04
  1.8170E+00 -5.4916E-03  2.2662E-02
  1.8589E+00  2.2311E-02  1.0919E-02
  1.9013E+00  1.5686E-02 -2.6596E-02
  1.9441E+00 -2.4608E-02 -1.2422E-02
  1.9858E+00 -3.6316E-03  2.3332E-02
  2.0285E+00  2.5816E-02 -4.0835E-03
  2.0724E+00 -2.1722E-03 -2.7786E-02
  2.1162E+00 -3.3255E-02  2.4597E-03
  2.1601E+00  2.4985E-03  4.1112E-02
  2.2029E+00  3.7261E-02  2.8815E-03
  2.2440E+00  1.3685E-02 -1.8668E-02
  2.2833E+00 -3.1004E-03 -1.2820E-02
  2.3239E+00 -1.4282E-02 -2.6934E-03
  2.3663E+00 -3.5890E-04  1.3260E-02
  2.4096E+00  1.0077E-02 -4.6731E-03
  2.4541E+00 -8.7696E-03 -9.6453E-03
  2.5004E+00 -1.2563E-02 -6.1645E-04
  2.5479E+00 -5.6436E-03  1.8051E-02
