# CREATED BY GENE DIAGNOSTICS TOOL on Thu May 14 09:01:39 2020
# diag: cont, run(s): 0011, time window: 0-2.7840558(77 steps), species: electrons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_zonalFlow/
# normalization: L_ref=1.65m
#
# , time = 0, variable: phi(x/rho_s,y/rho_s)
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
 -2.0661E-05  0.0000E+00  2.0661E-05  0.0000E+00 -2.0661E-05
