# CREATED BY GENE DIAGNOSTICS TOOL on Thu May 14 09:02:03 2020
# diag: cont, run(s): 0009, time window: 0-4.0769472(82 steps), species: electrons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_zonalFlow/
# normalization: L_ref=1.65m
#
# , time = 0, variable: phi(x/rho_s,y/rho_s)
  1.6142E-07  5.2470E-06  1.0333E-05  5.2470E-06  1.6142E-07
 -9.5337E-07  5.0684E-06  1.1090E-05  5.0684E-06 -9.5337E-07
 -1.8870E-06  4.8807E-06  1.1648E-05  4.8807E-06 -1.8870E-06
 -2.6245E-06  4.6957E-06  1.2016E-05  4.6957E-06 -2.6245E-06
 -3.2437E-06  4.5120E-06  1.2268E-05  4.5120E-06 -3.2437E-06
 -3.7788E-06  4.3299E-06  1.2439E-05  4.3299E-06 -3.7788E-06
 -4.2503E-06  4.1552E-06  1.2561E-05  4.1552E-06 -4.2503E-06
 -4.7165E-06  3.9815E-06  1.2680E-05  3.9815E-06 -4.7165E-06
 -5.1443E-06  3.8222E-06  1.2789E-05  3.8222E-06 -5.1443E-06
 -5.6129E-06  3.6656E-06  1.2944E-05  3.6656E-06 -5.6129E-06
 -6.0278E-06  3.5353E-06  1.3098E-05  3.5353E-06 -6.0278E-06
 -6.4977E-06  3.4140E-06  1.3326E-05  3.4140E-06 -6.4977E-06
 -6.8456E-06  3.3413E-06  1.3528E-05  3.3413E-06 -6.8456E-06
 -7.2944E-06  3.2866E-06  1.3867E-05  3.2866E-06 -7.2944E-06
 -7.2372E-06  3.3800E-06  1.3997E-05  3.3800E-06 -7.2372E-06
 -7.2213E-06  3.5505E-06  1.4322E-05  3.5505E-06 -7.2213E-06
 -9.6681E-06  3.2444E-06  1.6157E-05  3.2444E-06 -9.6681E-06
 -1.2188E-05  2.8682E-06  1.7925E-05  2.8682E-06 -1.2188E-05
 -1.4702E-05  2.4519E-06  1.9605E-05  2.4519E-06 -1.4702E-05
 -1.7107E-05  2.0110E-06  2.1129E-05  2.0110E-06 -1.7107E-05
 -1.9455E-05  1.5489E-06  2.2552E-05  1.5489E-06 -1.9455E-05
 -2.1735E-05  1.0676E-06  2.3870E-05  1.0676E-06 -2.1735E-05
 -2.3989E-05  5.7036E-07  2.5130E-05  5.7036E-07 -2.3989E-05
 -2.6252E-05  5.0387E-08  2.6353E-05  5.0387E-08 -2.6252E-05
 -2.8535E-05 -4.8487E-07  2.7565E-05 -4.8487E-07 -2.8535E-05
 -3.0904E-05 -1.0490E-06  2.8806E-05 -1.0490E-06 -3.0904E-05
 -3.3330E-05 -1.6282E-06  3.0074E-05 -1.6282E-06 -3.3330E-05
 -3.5915E-05 -2.2432E-06  3.1428E-05 -2.2432E-06 -3.5915E-05
 -3.8573E-05 -2.8700E-06  3.2833E-05 -2.8700E-06 -3.8573E-05
 -4.1464E-05 -3.5405E-06  3.4383E-05 -3.5405E-06 -4.1464E-05
 -4.4399E-05 -4.2095E-06  3.5980E-05 -4.2095E-06 -4.4399E-05
 -4.7670E-05 -4.9349E-06  3.7800E-05 -4.9349E-06 -4.7670E-05
 -5.0560E-05 -5.5630E-06  3.9434E-05 -5.5630E-06 -5.0560E-05
 -5.4384E-05 -6.3485E-06  4.1687E-05 -6.3485E-06 -5.4384E-05
 -6.0480E-05 -7.5877E-06  4.5304E-05 -7.5877E-06 -6.0480E-05
 -6.7083E-05 -8.9459E-06  4.9191E-05 -8.9459E-06 -6.7083E-05
 -7.4705E-05 -1.0520E-05  5.3665E-05 -1.0520E-05 -7.4705E-05
 -8.3222E-05 -1.2290E-05  5.8642E-05 -1.2290E-05 -8.3222E-05
 -9.3143E-05 -1.4354E-05  6.4436E-05 -1.4354E-05 -9.3143E-05
 -1.0470E-04 -1.6760E-05  7.1179E-05 -1.6760E-05 -1.0470E-04
 -1.1866E-04 -1.9662E-05  7.9338E-05 -1.9662E-05 -1.1866E-04
 -1.3580E-04 -2.3216E-05  8.9363E-05 -2.3216E-05 -1.3580E-04
 -1.5753E-04 -2.7707E-05  1.0212E-04 -2.7707E-05 -1.5753E-04
 -1.8610E-04 -3.3580E-05  1.1894E-04 -3.3580E-05 -1.8610E-04
 -2.2561E-04 -4.1652E-05  1.4231E-04 -4.1652E-05 -2.2561E-04
 -2.7365E-04 -5.1420E-05  1.7081E-04 -5.1420E-05 -2.7365E-04
 -2.9903E-04 -5.6569E-05  1.8589E-04 -5.6569E-05 -2.9903E-04


# , time = 0.0801, variable: phi(x/rho_s,y/rho_s)
 -1.0008E-04 -1.0548E-04  5.9628E-05  6.5021E-05 -1.0008E-04
 -9.5906E-05 -1.0580E-04  5.6615E-05  6.6508E-05 -9.5906E-05
 -8.6504E-05 -1.0262E-04  5.0870E-05  6.6983E-05 -8.6504E-05
 -7.9967E-05 -9.6870E-05  4.7993E-05  6.4896E-05 -7.9967E-05
 -7.6876E-05 -8.9978E-05  4.7767E-05  6.0869E-05 -7.6876E-05
 -7.4364E-05 -8.0716E-05  4.8254E-05  5.4607E-05 -7.4364E-05
 -7.1917E-05 -7.1149E-05  4.8750E-05  4.7982E-05 -7.1917E-05
 -6.8343E-05 -6.3275E-05  4.8072E-05  4.3004E-05 -6.8343E-05
 -6.3901E-05 -5.8111E-05  4.6171E-05  4.0381E-05 -6.3901E-05
 -5.8683E-05 -5.4669E-05  4.3266E-05  3.9251E-05 -5.8683E-05
 -5.3632E-05 -5.1429E-05  4.0253E-05  3.8050E-05 -5.3632E-05
 -4.8969E-05 -4.7346E-05  3.7488E-05  3.5865E-05 -4.8969E-05
 -4.5047E-05 -4.2410E-05  3.5268E-05  3.2631E-05 -4.5047E-05
 -4.1108E-05 -3.7485E-05  3.3021E-05  2.9398E-05 -4.1108E-05
 -3.8286E-05 -3.3605E-05  3.1218E-05  2.6538E-05 -3.8286E-05
 -3.5485E-05 -3.1047E-05  2.9254E-05  2.4815E-05 -3.5485E-05
 -3.2047E-05 -2.9370E-05  2.6866E-05  2.4189E-05 -3.2047E-05
 -2.8955E-05 -2.7784E-05  2.4730E-05  2.3559E-05 -2.8955E-05
 -2.6294E-05 -2.5694E-05  2.3012E-05  2.2412E-05 -2.6294E-05
 -2.4215E-05 -2.3031E-05  2.1797E-05  2.0613E-05 -2.4215E-05
 -2.2411E-05 -2.0251E-05  2.0821E-05  1.8661E-05 -2.2411E-05
 -2.0654E-05 -1.7938E-05  1.9828E-05  1.7112E-05 -2.0654E-05
 -1.8764E-05 -1.6393E-05  1.8663E-05  1.6292E-05 -1.8764E-05
 -1.6808E-05 -1.5452E-05  1.7382E-05  1.6026E-05 -1.6808E-05
 -1.4964E-05 -1.4650E-05  1.6175E-05  1.5861E-05 -1.4964E-05
 -1.3376E-05 -1.3576E-05  1.5186E-05  1.5386E-05 -1.3376E-05
 -1.2075E-05 -1.2134E-05  1.4451E-05  1.4510E-05 -1.2075E-05
 -1.0879E-05 -1.0573E-05  1.3795E-05  1.3489E-05 -1.0879E-05
 -9.6331E-06 -9.2591E-06  1.3051E-05  1.2677E-05 -9.6331E-06
 -8.1402E-06 -8.4303E-06  1.2040E-05  1.2330E-05 -8.1402E-06
 -6.4857E-06 -8.0100E-06  1.0828E-05  1.2352E-05 -6.4857E-06
 -4.7275E-06 -7.7562E-06  9.4730E-06  1.2502E-05 -4.7275E-06
 -4.8123E-06 -7.2419E-06  9.1779E-06  1.1608E-05 -4.8123E-06
 -4.8989E-06 -6.4356E-06  9.0719E-06  1.0609E-05 -4.8989E-06
 -4.6352E-06 -5.4906E-06  8.8621E-06  9.7174E-06 -4.6352E-06
 -4.4005E-06 -4.6002E-06  8.6929E-06  8.8926E-06 -4.4005E-06
 -4.0089E-06 -3.9485E-06  8.4235E-06  8.3631E-06 -4.0089E-06
 -3.5900E-06 -3.5072E-06  8.1290E-06  8.0462E-06 -3.5900E-06
 -3.1284E-06 -3.1284E-06  7.8169E-06  7.8169E-06 -3.1284E-06
 -2.7503E-06 -2.6417E-06  7.5873E-06  7.4786E-06 -2.7503E-06
 -2.4440E-06 -1.9996E-06  7.4395E-06  6.9951E-06 -2.4440E-06
 -2.2007E-06 -1.2874E-06  7.3559E-06  6.4426E-06 -2.2007E-06
 -1.9455E-06 -6.4786E-07  7.2613E-06  5.9637E-06 -1.9455E-06
 -1.6094E-06 -1.9221E-07  7.0887E-06  5.6716E-06 -1.6094E-06
 -1.1877E-06  8.9171E-08  6.8202E-06  5.5433E-06 -1.1877E-06
 -6.4633E-07  2.6763E-07  6.4374E-06  5.5235E-06 -6.4633E-07
 -6.6732E-08  4.5047E-07  5.9932E-06  5.4760E-06 -6.6732E-08
  6.3483E-07  6.4438E-07  5.4492E-06  5.4397E-06  6.3483E-07
  1.3743E-06  8.4883E-07  4.8413E-06  5.3669E-06  1.3743E-06
  2.4605E-06  8.6633E-07  3.9484E-06  5.5426E-06  2.4605E-06
  2.3461E-06  9.8515E-07  3.6112E-06  4.9722E-06  2.3461E-06
  1.9783E-06  1.1775E-06  3.5399E-06  4.3407E-06  1.9783E-06
  2.1187E-06  1.3076E-06  3.2634E-06  4.0745E-06  2.1187E-06
  2.1525E-06  1.5363E-06  3.0845E-06  3.7008E-06  2.1525E-06
  2.3149E-06  1.7882E-06  2.8714E-06  3.3980E-06  2.3149E-06
  2.3696E-06  2.0801E-06  2.7536E-06  3.0430E-06  2.3696E-06
  2.4742E-06  2.3409E-06  2.6406E-06  2.7739E-06  2.4742E-06
  2.4888E-06  2.5942E-06  2.6053E-06  2.4999E-06  2.4888E-06
  2.5575E-06  2.8170E-06  2.5515E-06  2.2920E-06  2.5575E-06
  2.5888E-06  3.0576E-06  2.5238E-06  2.0550E-06  2.5888E-06
  2.6859E-06  3.3025E-06  2.4567E-06  1.8400E-06  2.6859E-06
  2.7399E-06  3.5593E-06  2.4406E-06  1.6212E-06  2.7399E-06
  2.8289E-06  3.8051E-06  2.3887E-06  1.4124E-06  2.8289E-06
  2.8510E-06  3.9955E-06  2.3750E-06  1.2305E-06  2.8510E-06
  2.8973E-06  4.1171E-06  2.3559E-06  1.1361E-06  2.8973E-06
  2.9691E-06  4.2166E-06  2.3102E-06  1.0627E-06  2.9691E-06
  3.1852E-06  4.2531E-06  2.1389E-06  1.0711E-06  3.1852E-06
  3.6179E-06  4.1479E-06  1.7780E-06  1.2480E-06  3.6179E-06
  4.1523E-06  3.8335E-06  1.2230E-06  1.5418E-06  4.1523E-06
  3.8927E-06  3.7766E-06  1.0180E-06  1.1342E-06  3.8927E-06
  3.8690E-06  3.6794E-06  8.1361E-07  1.0031E-06  3.8690E-06
  3.8800E-06  3.6180E-06  6.3442E-07  8.9646E-07  3.8800E-06
  3.9094E-06  3.6559E-06  4.9992E-07  7.5346E-07  3.9094E-06
  3.9040E-06  3.7700E-06  4.0867E-07  5.4270E-07  3.9040E-06
  3.9499E-06  3.8904E-06  3.0624E-07  3.6577E-07  3.9499E-06
  4.0098E-06  3.9549E-06  1.8705E-07  2.4197E-07  4.0098E-06
  4.1362E-06  3.9453E-06  3.0864E-08  2.2179E-07  4.1362E-06
  4.2437E-06  3.9139E-06 -1.1132E-07  2.1852E-07  4.2437E-06
  4.3470E-06  3.9416E-06 -2.2307E-07  1.8232E-07  4.3470E-06
  4.3761E-06  4.0795E-06 -2.6376E-07  3.2876E-08  4.3761E-06
  4.3854E-06  4.3152E-06 -2.6107E-07 -1.9079E-07  4.3854E-06
  4.3571E-06  4.5649E-06 -2.2151E-07 -4.2928E-07  4.3571E-06
  4.3631E-06  4.7595E-06 -1.9420E-07 -5.9054E-07  4.3631E-06
  4.3926E-06  4.8369E-06 -1.6973E-07 -6.1398E-07  4.3926E-06
  4.4875E-06  4.8746E-06 -1.5034E-07 -5.3740E-07  4.4875E-06
  4.5402E-06  4.9904E-06 -1.8690E-07 -6.3711E-07  4.5402E-06
  4.6058E-06  5.0214E-06 -2.4767E-07 -6.6328E-07  4.6058E-06
  4.7387E-06  4.8670E-06 -3.4799E-07 -4.7627E-07  4.7387E-06
  4.6560E-06  4.7722E-06 -4.4404E-07 -5.6024E-07  4.6560E-06
  4.4606E-06  4.7642E-06 -4.7042E-07 -7.7407E-07  4.4606E-06
  4.4697E-06  4.5661E-06 -5.5790E-07 -6.5436E-07  4.4697E-06
  4.4499E-06  4.3740E-06 -6.3864E-07 -5.6269E-07  4.4499E-06
  4.4871E-06  4.1895E-06 -7.1387E-07 -4.1621E-07  4.4871E-06
  4.4344E-06  4.1521E-06 -7.1800E-07 -4.3573E-07  4.4344E-06
  4.3977E-06  4.1932E-06 -6.9116E-07 -4.8663E-07  4.3977E-06
  4.3102E-06  4.3023E-06 -6.3430E-07 -6.2647E-07  4.3102E-06
  4.3110E-06  4.3320E-06 -6.2462E-07 -6.4561E-07  4.3110E-06
  4.3203E-06  4.3011E-06 -6.4445E-07 -6.2523E-07  4.3203E-06
  4.4101E-06  4.1921E-06 -7.0352E-07 -4.8551E-07  4.4101E-06
  4.4403E-06  4.1518E-06 -7.2387E-07 -4.3539E-07  4.4403E-06
  4.4814E-06  4.1904E-06 -7.0812E-07 -4.1720E-07  4.4814E-06
  4.4358E-06  4.3760E-06 -6.2452E-07 -5.6477E-07  4.4358E-06
  4.4571E-06  4.5679E-06 -5.4538E-07 -6.5619E-07  4.4571E-06
  4.4566E-06  4.7651E-06 -4.6648E-07 -7.7497E-07  4.4566E-06
  4.6616E-06  4.7723E-06 -4.4977E-07 -5.6042E-07  4.6616E-06
  4.7483E-06  4.8669E-06 -3.5761E-07 -4.7620E-07  4.7483E-06
  4.6094E-06  5.0225E-06 -2.5118E-07 -6.6432E-07  4.6094E-06
  4.5326E-06  4.9924E-06 -1.7925E-07 -6.3911E-07  4.5326E-06
  4.4717E-06  4.8770E-06 -1.3451E-07 -5.3976E-07  4.4717E-06
  4.3760E-06  4.8391E-06 -1.5311E-07 -6.1622E-07  4.3760E-06
  4.3540E-06  4.7607E-06 -1.8505E-07 -5.9173E-07  4.3540E-06
  4.3571E-06  4.5651E-06 -2.2149E-07 -4.2950E-07  4.3571E-06
  4.3887E-06  4.3157E-06 -2.6428E-07 -1.9135E-07  4.3887E-06
  4.3750E-06  4.0807E-06 -2.6267E-07  3.1705E-08  4.3750E-06
  4.3360E-06  3.9436E-06 -2.1205E-07  1.8034E-07  4.3360E-06
  4.2240E-06  3.9160E-06 -9.1539E-08  2.1640E-07  4.2240E-06
  4.1158E-06  3.9464E-06  5.1363E-08  2.2074E-07  4.1158E-06
  3.9949E-06  3.9544E-06  2.0197E-07  2.4244E-07  3.9949E-06
  3.9428E-06  3.8889E-06  3.1343E-07  3.6728E-07  3.9428E-06
  3.9015E-06  3.7684E-06  4.1128E-07  5.4439E-07  3.9015E-06
  3.9039E-06  3.6561E-06  5.0553E-07  7.5334E-07  3.9039E-06
  3.8671E-06  3.6202E-06  6.4746E-07  8.9438E-07  3.8671E-06
  3.8497E-06  3.6830E-06  8.3301E-07  9.9972E-07  3.8497E-06
  3.8709E-06  3.7805E-06  1.0401E-06  1.1305E-06  3.8709E-06
  4.1337E-06  3.8370E-06  1.2418E-06  1.5386E-06  4.1337E-06
  3.6045E-06  4.1511E-06  1.7913E-06  1.2447E-06  3.6045E-06
  3.1743E-06  4.2582E-06  2.1498E-06  1.0659E-06  3.1743E-06
