# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:23:14 2020
# diag: nrgsummary, run(s): 0006-0007, time window: 0-78.435131(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  3.0030E+00  3.5019E-01  3.2360E+00 -9.2913E-03
  3.0368E+00  3.5447E-01  3.3092E+00 -6.5686E-03
  3.0705E+00  3.6032E-01  3.3834E+00 -3.9223E-03
  3.1043E+00  3.6595E-01  3.4591E+00 -1.1127E-03
  3.1380E+00  3.7065E-01  3.5324E+00  1.5256E-03
  3.1718E+00  3.7767E-01  3.6140E+00  3.7662E-03
  3.2055E+00  3.8452E-01  3.7013E+00  6.7096E-03
  3.2392E+00  3.8993E-01  3.7886E+00  1.0599E-02
  3.2730E+00  3.9664E-01  3.8769E+00  1.3559E-02
  3.3067E+00  4.0495E-01  3.9710E+00  1.6268E-02
  3.3405E+00  4.1324E-01  4.0673E+00  1.8456E-02
  3.3742E+00  4.2130E-01  4.1654E+00  2.1414E-02
  3.4080E+00  4.3229E-01  4.2700E+00  2.4323E-02
  3.4417E+00  4.4492E-01  4.3806E+00  2.6270E-02
  3.4754E+00  4.5592E-01  4.4909E+00  2.9536E-02
  3.5092E+00  4.6752E-01  4.6010E+00  3.3273E-02
  3.5429E+00  4.8184E-01  4.7188E+00  3.6455E-02
  3.5767E+00  4.9525E-01  4.8406E+00  4.0547E-02
  3.6104E+00  5.0683E-01  4.9569E+00  4.4823E-02
  3.6442E+00  5.2004E-01  5.0767E+00  4.8601E-02
  3.6779E+00  5.3393E-01  5.2048E+00  5.2879E-02
  3.7116E+00  5.4600E-01  5.3343E+00  5.7829E-02
  3.7454E+00  5.5606E-01  5.4604E+00  6.2756E-02
  3.7791E+00  5.6593E-01  5.5864E+00  6.7949E-02
  3.8129E+00  5.7596E-01  5.7165E+00  7.3175E-02
  3.8466E+00  5.8577E-01  5.8498E+00  7.8119E-02
  3.8803E+00  5.9683E-01  5.9896E+00  8.2720E-02
  3.9141E+00  6.0760E-01  6.1355E+00  8.7192E-02
  3.9478E+00  6.1856E-01  6.2818E+00  9.1921E-02
  3.9816E+00  6.3117E-01  6.4329E+00  9.6822E-02
  4.0153E+00  6.4591E-01  6.5919E+00  1.0185E-01
  4.0491E+00  6.6146E-01  6.7600E+00  1.0712E-01
  4.0828E+00  6.7701E-01  6.9323E+00  1.1224E-01
  4.1165E+00  6.9296E-01  7.1082E+00  1.1773E-01
  4.1503E+00  7.1009E-01  7.2906E+00  1.2259E-01
  4.1840E+00  7.2818E-01  7.4789E+00  1.2812E-01
  4.2178E+00  7.4728E-01  7.6761E+00  1.3491E-01
  4.2515E+00  7.6762E-01  7.8822E+00  1.4084E-01
