# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jun 29 12:38:02 2020
# diag: nrgsummary, run(s): 0016, time window: 0-349.03173(1 steps), species: protons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_impITG/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  1.9410E+01 -2.0590E-02 -5.2849E-03 -2.6664E-03
  1.9589E+01 -2.0377E-02 -5.2072E-03 -2.6419E-03
  1.9768E+01 -2.0001E-02 -5.0864E-03 -2.5798E-03
  1.9947E+01 -1.9467E-02 -4.9256E-03 -2.5468E-03
  2.0126E+01 -1.8807E-02 -4.7329E-03 -2.5577E-03
  2.0305E+01 -1.8005E-02 -4.5155E-03 -2.5376E-03
  2.0484E+01 -1.7163E-02 -4.3025E-03 -2.4552E-03
  2.0663E+01 -1.6443E-02 -4.1156E-03 -2.3255E-03
  2.0842E+01 -1.5829E-02 -3.9413E-03 -2.1200E-03
  2.1021E+01 -1.5358E-02 -3.7877E-03 -1.8891E-03
  2.1200E+01 -1.5134E-02 -3.6820E-03 -1.7384E-03
  2.1377E+01 -1.5045E-02 -3.6192E-03 -1.6664E-03
  2.1547E+01 -1.4952E-02 -3.5770E-03 -1.6492E-03
  2.1717E+01 -1.4832E-02 -3.5411E-03 -1.7202E-03
  2.1887E+01 -1.4707E-02 -3.5069E-03 -1.8039E-03
  2.2057E+01 -1.4541E-02 -3.4665E-03 -1.8680E-03
  2.2227E+01 -1.4255E-02 -3.4105E-03 -1.9408E-03
  2.2396E+01 -1.3897E-02 -3.3493E-03 -1.9802E-03
  2.2566E+01 -1.3672E-02 -3.3155E-03 -2.0183E-03
  2.2736E+01 -1.3549E-02 -3.2903E-03 -2.0278E-03
  2.2906E+01 -1.3369E-02 -3.2374E-03 -2.0079E-03
  2.3076E+01 -1.3182E-02 -3.1780E-03 -1.9778E-03
  2.3246E+01 -1.3071E-02 -3.1358E-03 -1.9106E-03
  2.3416E+01 -1.3020E-02 -3.1070E-03 -1.8282E-03
  2.3586E+01 -1.3001E-02 -3.0858E-03 -1.7773E-03
  2.3756E+01 -1.2907E-02 -3.0557E-03 -1.7432E-03
  2.3926E+01 -1.2649E-02 -2.9980E-03 -1.7045E-03
  2.4096E+01 -1.2252E-02 -2.9090E-03 -1.6651E-03
  2.4266E+01 -1.1776E-02 -2.8011E-03 -1.6100E-03
  2.4436E+01 -1.1368E-02 -2.6964E-03 -1.5504E-03
  2.4606E+01 -1.1118E-02 -2.6181E-03 -1.5047E-03
  2.4776E+01 -1.0986E-02 -2.5708E-03 -1.4428E-03
  2.4946E+01 -1.0942E-02 -2.5460E-03 -1.3739E-03
  2.5116E+01 -1.0955E-02 -2.5368E-03 -1.3425E-03
  2.5286E+01 -1.0989E-02 -2.5353E-03 -1.3318E-03
  2.5456E+01 -1.1008E-02 -2.5371E-03 -1.3162E-03
  2.5626E+01 -1.0953E-02 -2.5350E-03 -1.3128E-03
  2.5796E+01 -1.0805E-02 -2.5162E-03 -1.3555E-03
  2.5966E+01 -1.0616E-02 -2.4823E-03 -1.4274E-03
  2.6136E+01 -1.0467E-02 -2.4509E-03 -1.4710E-03
  2.6306E+01 -1.0370E-02 -2.4326E-03 -1.4410E-03
