# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jun 12 13:26:40 2020
# diag: nrgsummary, run(s): 0008-0009, time window: 0-93.426872(1 steps), species: tungsten
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_impITG/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  3.1146E+00 -2.6275E-04 -1.0299E-04  4.8299E-04
  3.1504E+00 -2.7665E-04 -1.0609E-04  6.1309E-04
  3.1862E+00 -2.9187E-04 -1.0952E-04  7.4362E-04
  3.2220E+00 -3.0450E-04 -1.1268E-04  8.6908E-04
  3.2578E+00 -3.1767E-04 -1.1594E-04  1.0249E-03
  3.2936E+00 -3.3423E-04 -1.1967E-04  1.1687E-03
  3.3294E+00 -3.5213E-04 -1.2366E-04  1.3139E-03
  3.3652E+00 -3.6778E-04 -1.2727E-04  1.4337E-03
  3.4010E+00 -3.8391E-04 -1.3091E-04  1.5774E-03
  3.4368E+00 -4.0032E-04 -1.3454E-04  1.7260E-03
  3.4726E+00 -4.1792E-04 -1.3839E-04  1.8395E-03
  3.5084E+00 -4.3646E-04 -1.4246E-04  1.9848E-03
  3.5442E+00 -4.5477E-04 -1.4640E-04  2.1493E-03
  3.5800E+00 -4.7286E-04 -1.5035E-04  2.2818E-03
  3.6158E+00 -4.9296E-04 -1.5477E-04  2.4339E-03
  3.6516E+00 -5.1311E-04 -1.5908E-04  2.5915E-03
  3.6874E+00 -5.3322E-04 -1.6343E-04  2.7412E-03
  3.7232E+00 -5.5336E-04 -1.6795E-04  2.8813E-03
  3.7590E+00 -5.7433E-04 -1.7264E-04  3.0096E-03
  3.7948E+00 -5.9694E-04 -1.7758E-04  3.1470E-03
  3.8306E+00 -6.1963E-04 -1.8259E-04  3.2809E-03
  3.8664E+00 -6.4231E-04 -1.8764E-04  3.4054E-03
  3.9022E+00 -6.6620E-04 -1.9284E-04  3.5291E-03
  3.9380E+00 -6.9318E-04 -1.9861E-04  3.6414E-03
  3.9738E+00 -7.2015E-04 -2.0440E-04  3.7702E-03
  4.0096E+00 -7.4624E-04 -2.1001E-04  3.8927E-03
  4.0454E+00 -7.7252E-04 -2.1568E-04  4.0202E-03
