# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:24:32 2020
# diag: nrgsummary, run(s): 0012-0013, time window: 0-93.852218(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  3.0142E+00  3.4661E-01  3.2053E+00 -9.8204E-03
  3.0480E+00  3.5110E-01  3.2776E+00 -7.2748E-03
  3.0819E+00  3.5722E-01  3.3520E+00 -4.6887E-03
  3.1158E+00  3.6259E-01  3.4267E+00 -2.0302E-03
  3.1496E+00  3.6780E-01  3.5010E+00  4.6596E-04
  3.1835E+00  3.7527E-01  3.5841E+00  2.6959E-03
  3.2174E+00  3.8202E-01  3.6712E+00  5.9031E-03
  3.2512E+00  3.8763E-01  3.7575E+00  9.5529E-03
  3.2851E+00  3.9472E-01  3.8465E+00  1.2328E-02
  3.3190E+00  4.0314E-01  3.9402E+00  1.4942E-02
  3.3528E+00  4.1130E-01  4.0353E+00  1.7194E-02
  3.3867E+00  4.1969E-01  4.1333E+00  2.0375E-02
  3.4206E+00  4.3115E-01  4.2380E+00  2.2995E-02
  3.4544E+00  4.4321E-01  4.3473E+00  2.5149E-02
  3.4883E+00  4.5365E-01  4.4550E+00  2.8789E-02
  3.5222E+00  4.6537E-01  4.5642E+00  3.2477E-02
  3.5560E+00  4.7940E-01  4.6824E+00  3.5757E-02
  3.5899E+00  4.9148E-01  4.8009E+00  4.0123E-02
  3.6238E+00  5.0250E-01  4.9144E+00  4.4161E-02
  3.6576E+00  5.1542E-01  5.0345E+00  4.8027E-02
  3.6915E+00  5.2853E-01  5.1618E+00  5.2417E-02
  3.7254E+00  5.3966E-01  5.2889E+00  5.7262E-02
  3.7592E+00  5.4931E-01  5.4132E+00  6.2125E-02
  3.7931E+00  5.5931E-01  5.5392E+00  6.7294E-02
  3.8270E+00  5.6940E-01  5.6694E+00  7.2322E-02
  3.8608E+00  5.8013E-01  5.8038E+00  7.7138E-02
  3.8947E+00  5.9182E-01  5.9458E+00  8.1590E-02
  3.9286E+00  6.0299E-01  6.0918E+00  8.6188E-02
  3.9624E+00  6.1495E-01  6.2388E+00  9.1036E-02
  3.9963E+00  6.2869E-01  6.3917E+00  9.6030E-02
  4.0302E+00  6.4420E-01  6.5530E+00  1.0118E-01
  4.0640E+00  6.5993E-01  6.7219E+00  1.0643E-01
  4.0979E+00  6.7561E-01  6.8937E+00  1.1168E-01
  4.1318E+00  6.9184E-01  7.0697E+00  1.1709E-01
  4.1656E+00  7.0931E-01  7.2521E+00  1.2185E-01
  4.1995E+00  7.2764E-01  7.4404E+00  1.2782E-01
  4.2334E+00  7.4706E-01  7.6377E+00  1.3440E-01
  4.2672E+00  7.6755E-01  7.8418E+00  1.4012E-01
  4.3011E+00  7.8855E-01  8.0489E+00  1.4671E-01
  4.3350E+00  8.1116E-01  8.2621E+00  1.5300E-01
  4.3688E+00  8.3464E-01  8.4801E+00  1.5923E-01
  4.4027E+00  8.5857E-01  8.7021E+00  1.6566E-01
  4.4366E+00  8.8286E-01  8.9290E+00  1.7267E-01
  4.4704E+00  9.0755E-01  9.1598E+00  1.8004E-01
  4.5043E+00  9.3230E-01  9.3978E+00  1.8739E-01
  4.5382E+00  9.5659E-01  9.6391E+00  1.9478E-01
  4.5720E+00  9.8076E-01  9.8851E+00  2.0192E-01
  4.6059E+00  1.0052E+00  1.0139E+01  2.0959E-01
  4.6398E+00  1.0305E+00  1.0400E+01  2.1706E-01
  4.6736E+00  1.0571E+00  1.0669E+01  2.2432E-01
  4.7075E+00  1.0843E+00  1.0942E+01  2.3220E-01
  4.7414E+00  1.1123E+00  1.1223E+01  2.4100E-01
  4.7752E+00  1.1428E+00  1.1510E+01  2.4997E-01
  4.8091E+00  1.1756E+00  1.1807E+01  2.5883E-01
  4.8430E+00  1.2091E+00  1.2110E+01  2.6929E-01
  4.8768E+00  1.2432E+00  1.2422E+01  2.7961E-01
  4.9107E+00  1.2771E+00  1.2740E+01  2.9028E-01
  4.9446E+00  1.3109E+00  1.3066E+01  3.0188E-01
  4.9784E+00  1.3446E+00  1.3398E+01  3.1264E-01
  5.0123E+00  1.3775E+00  1.3733E+01  3.2382E-01
  5.0462E+00  1.4108E+00  1.4076E+01  3.3506E-01
  5.0800E+00  1.4457E+00  1.4429E+01  3.4640E-01
  5.1139E+00  1.4838E+00  1.4792E+01  3.5851E-01
  5.1478E+00  1.5253E+00  1.5169E+01  3.7102E-01
  5.1816E+00  1.5696E+00  1.5558E+01  3.8438E-01
  5.2155E+00  1.6157E+00  1.5959E+01  3.9746E-01
  5.2494E+00  1.6604E+00  1.6368E+01  4.1114E-01
  5.2832E+00  1.7022E+00  1.6780E+01  4.2444E-01
  5.3171E+00  1.7419E+00  1.7195E+01  4.3708E-01
  5.3510E+00  1.7815E+00  1.7615E+01  4.4926E-01
  5.3848E+00  1.8233E+00  1.8043E+01  4.6138E-01
  5.4187E+00  1.8699E+00  1.8485E+01  4.7390E-01
  5.4526E+00  1.9226E+00  1.8946E+01  4.8775E-01
  5.4864E+00  1.9797E+00  1.9420E+01  5.0374E-01
  5.5203E+00  2.0381E+00  1.9907E+01  5.2051E-01
  5.5542E+00  2.0946E+00  2.0400E+01  5.3817E-01
  5.5880E+00  2.1481E+00  2.0900E+01  5.5507E-01
  5.6219E+00  2.1972E+00  2.1405E+01  5.6989E-01
  5.6558E+00  2.2435E+00  2.1912E+01  5.8460E-01
  5.6896E+00  2.2920E+00  2.2431E+01  5.9915E-01
  5.7235E+00  2.3452E+00  2.2965E+01  6.1413E-01
  5.7574E+00  2.4047E+00  2.3518E+01  6.3110E-01
  5.7912E+00  2.4703E+00  2.4089E+01  6.4878E-01
  5.8251E+00  2.5393E+00  2.4673E+01  6.6765E-01
  5.8590E+00  2.6090E+00  2.5270E+01  6.8524E-01
  5.8928E+00  2.6765E+00  2.5870E+01  7.0332E-01
  5.9267E+00  2.7422E+00  2.6473E+01  7.2110E-01
  5.9606E+00  2.8068E+00  2.7083E+01  7.3992E-01
  5.9944E+00  2.8718E+00  2.7703E+01  7.5966E-01
  6.0283E+00  2.9382E+00  2.8334E+01  7.8028E-01
  6.0622E+00  3.0064E+00  2.8982E+01  8.0071E-01
  6.0960E+00  3.0766E+00  2.9646E+01  8.2065E-01
  6.1299E+00  3.1491E+00  3.0319E+01  8.4023E-01
  6.1638E+00  3.2249E+00  3.1001E+01  8.5999E-01
  6.1976E+00  3.3043E+00  3.1691E+01  8.8166E-01
  6.2315E+00  3.3872E+00  3.2390E+01  9.0550E-01
  6.2654E+00  3.4699E+00  3.3104E+01  9.3012E-01
  6.2992E+00  3.5491E+00  3.3831E+01  9.5507E-01
  6.3331E+00  3.6238E+00  3.4569E+01  9.7690E-01
  6.3670E+00  3.6963E+00  3.5314E+01  9.9744E-01
  6.4008E+00  3.7742E+00  3.6064E+01  1.0174E+00
  6.4347E+00  3.8610E+00  3.6819E+01  1.0401E+00
  6.4686E+00  3.9556E+00  3.7589E+01  1.0680E+00
  6.5024E+00  4.0533E+00  3.8379E+01  1.0983E+00
  6.5363E+00  4.1478E+00  3.9195E+01  1.1283E+00
  6.5702E+00  4.2364E+00  4.0029E+01  1.1523E+00
  6.6040E+00  4.3194E+00  4.0865E+01  1.1716E+00
  6.6379E+00  4.4023E+00  4.1690E+01  1.1901E+00
  6.6718E+00  4.4917E+00  4.2499E+01  1.2152E+00
  6.7056E+00  4.5926E+00  4.3318E+01  1.2491E+00
  6.7395E+00  4.7024E+00  4.4176E+01  1.2873E+00
  6.7734E+00  4.8137E+00  4.5082E+01  1.3213E+00
  6.8059E+00  4.9135E+00  4.5976E+01  1.3455E+00
  6.8381E+00  5.0031E+00  4.6847E+01  1.3645E+00
  6.8702E+00  5.0897E+00  4.7685E+01  1.3824E+00
  6.9024E+00  5.1822E+00  4.8507E+01  1.4036E+00
  6.9346E+00  5.2833E+00  4.9340E+01  1.4301E+00
  6.9667E+00  5.3875E+00  5.0204E+01  1.4601E+00
  6.9989E+00  5.4893E+00  5.1101E+01  1.4919E+00
  7.0311E+00  5.5943E+00  5.2029E+01  1.5224E+00
  7.0633E+00  5.7080E+00  5.2977E+01  1.5490E+00
