# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jun 12 13:27:45 2020
# diag: nrgsummary, run(s): 0012-0013, time window: 0-97.863777(1 steps), species: argon
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_impITG/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  2.9464E+00 -2.7643E-04 -1.0777E-04  1.2141E-04
  2.9803E+00 -2.8997E-04 -1.1101E-04  1.6592E-04
  3.0142E+00 -3.0465E-04 -1.1454E-04  2.1717E-04
  3.0480E+00 -3.1965E-04 -1.1811E-04  2.5844E-04
  3.0819E+00 -3.3291E-04 -1.2145E-04  2.9321E-04
  3.1158E+00 -3.4833E-04 -1.2503E-04  3.3851E-04
  3.1496E+00 -3.6528E-04 -1.2877E-04  3.8805E-04
  3.1835E+00 -3.8109E-04 -1.3261E-04  4.2557E-04
  3.2174E+00 -3.9804E-04 -1.3673E-04  4.7190E-04
  3.2512E+00 -4.1668E-04 -1.4105E-04  5.2666E-04
  3.2851E+00 -4.3531E-04 -1.4525E-04  5.7251E-04
  3.3190E+00 -4.5347E-04 -1.4942E-04  6.1413E-04
  3.3528E+00 -4.7256E-04 -1.5370E-04  6.4855E-04
  3.3867E+00 -4.9253E-04 -1.5801E-04  6.9561E-04
  3.4206E+00 -5.1040E-04 -1.6192E-04  7.3546E-04
  3.4544E+00 -5.2953E-04 -1.6605E-04  7.6912E-04
  3.4883E+00 -5.4978E-04 -1.7044E-04  8.1831E-04
  3.5222E+00 -5.6864E-04 -1.7450E-04  8.7081E-04
  3.5560E+00 -5.8723E-04 -1.7857E-04  9.1483E-04
  3.5899E+00 -6.0840E-04 -1.8325E-04  9.6629E-04
  3.6238E+00 -6.2965E-04 -1.8781E-04  1.0182E-03
  3.6576E+00 -6.5044E-04 -1.9237E-04  1.0655E-03
  3.6915E+00 -6.7241E-04 -1.9743E-04  1.1103E-03
  3.7254E+00 -6.9636E-04 -2.0293E-04  1.1515E-03
  3.7592E+00 -7.2306E-04 -2.0880E-04  1.1897E-03
  3.7931E+00 -7.5071E-04 -2.1486E-04  1.2290E-03
  3.8270E+00 -7.7927E-04 -2.2126E-04  1.2627E-03
  3.8608E+00 -8.0885E-04 -2.2777E-04  1.2942E-03
  3.8947E+00 -8.4020E-04 -2.3454E-04  1.3189E-03
  3.9286E+00 -8.7393E-04 -2.4175E-04  1.3422E-03
  3.9624E+00 -9.0616E-04 -2.4870E-04  1.3697E-03
  3.9963E+00 -9.3763E-04 -2.5557E-04  1.3980E-03
  4.0302E+00 -9.6900E-04 -2.6250E-04  1.4336E-03
  4.0640E+00 -1.0032E-03 -2.6997E-04  1.4708E-03
  4.0979E+00 -1.0393E-03 -2.7774E-04  1.5048E-03
  4.1318E+00 -1.0760E-03 -2.8565E-04  1.5409E-03
  4.1656E+00 -1.1124E-03 -2.9358E-04  1.5621E-03
  4.1995E+00 -1.1491E-03 -3.0164E-04  1.5923E-03
  4.2334E+00 -1.1861E-03 -3.0984E-04  1.6289E-03
  4.2672E+00 -1.2229E-03 -3.1803E-04  1.6546E-03
  4.3011E+00 -1.2590E-03 -3.2614E-04  1.6891E-03
  4.3350E+00 -1.2937E-03 -3.3408E-04  1.7139E-03
  4.3688E+00 -1.3279E-03 -3.4197E-04  1.7383E-03
  4.4027E+00 -1.3623E-03 -3.4998E-04  1.7636E-03
  4.4366E+00 -1.3971E-03 -3.5821E-04  1.7934E-03
  4.4704E+00 -1.4322E-03 -3.6661E-04  1.8281E-03
  4.5043E+00 -1.4690E-03 -3.7541E-04  1.8608E-03
  4.5382E+00 -1.5072E-03 -3.8457E-04  1.8923E-03
  4.5720E+00 -1.5464E-03 -3.9405E-04  1.9222E-03
  4.6059E+00 -1.5866E-03 -4.0382E-04  1.9574E-03
  4.6398E+00 -1.6278E-03 -4.1381E-04  1.9866E-03
  4.6736E+00 -1.6694E-03 -4.2401E-04  2.0152E-03
  4.7075E+00 -1.7127E-03 -4.3447E-04  2.0478E-03
  4.7414E+00 -1.7576E-03 -4.4521E-04  2.0914E-03
  4.7752E+00 -1.8016E-03 -4.5576E-04  2.1395E-03
  4.8091E+00 -1.8455E-03 -4.6629E-04  2.1858E-03
  4.8430E+00 -1.8907E-03 -4.7714E-04  2.2471E-03
  4.8768E+00 -1.9378E-03 -4.8838E-04  2.3027E-03
  4.9107E+00 -1.9873E-03 -5.0010E-04  2.3586E-03
  4.9446E+00 -2.0392E-03 -5.1241E-04  2.4164E-03
  4.9784E+00 -2.0927E-03 -5.2514E-04  2.4538E-03
