# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:23:34 2020
# diag: nrgsummary, run(s): 0008-0009, time window: 0-93.426872(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  3.1862E+00  3.3867E-01  3.1900E+00 -5.1719E-03
  3.2220E+00  3.4629E-01  3.2687E+00 -2.6286E-03
  3.2578E+00  3.5376E-01  3.3493E+00  6.2487E-04
  3.2936E+00  3.5982E-01  3.4310E+00  3.2423E-03
  3.3294E+00  3.6559E-01  3.5148E+00  6.0226E-03
  3.3652E+00  3.7297E-01  3.5994E+00  8.2771E-03
  3.4010E+00  3.8100E-01  3.6872E+00  1.1105E-02
  3.4368E+00  3.8987E-01  3.7795E+00  1.3989E-02
  3.4726E+00  3.9942E-01  3.8771E+00  1.6144E-02
  3.5084E+00  4.0798E-01  3.9728E+00  1.9421E-02
  3.5442E+00  4.1712E-01  4.0690E+00  2.3204E-02
  3.5800E+00  4.2859E-01  4.1753E+00  2.6326E-02
  3.6158E+00  4.3846E-01  4.2807E+00  3.0249E-02
  3.6516E+00  4.4740E-01  4.3825E+00  3.4035E-02
  3.6874E+00  4.5812E-01  4.4920E+00  3.7624E-02
  3.7232E+00  4.6993E-01  4.6088E+00  4.1470E-02
  3.7590E+00  4.8100E-01  4.7258E+00  4.5599E-02
  3.7948E+00  4.9109E-01  4.8416E+00  5.0181E-02
  3.8306E+00  5.0147E-01  4.9595E+00  5.4952E-02
  3.8664E+00  5.1274E-01  5.0818E+00  5.9487E-02
  3.9022E+00  5.2499E-01  5.2101E+00  6.3913E-02
  3.9380E+00  5.3687E-01  5.3437E+00  6.8439E-02
  3.9738E+00  5.4876E-01  5.4782E+00  7.3374E-02
  4.0096E+00  5.6194E-01  5.6154E+00  7.8185E-02
  4.0454E+00  5.7662E-01  5.7599E+00  8.3197E-02
  4.0812E+00  5.9186E-01  5.9117E+00  8.8230E-02
  4.1170E+00  6.0720E-01  6.0672E+00  9.3176E-02
  4.1528E+00  6.2286E-01  6.2244E+00  9.8431E-02
  4.1886E+00  6.3980E-01  6.3883E+00  1.0317E-01
  4.2244E+00  6.5717E-01  6.5567E+00  1.0848E-01
