# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 20:50:48 2020
# diag: nrgsummary, run(s): 0017, time window: 0-140.18452(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  2.0184E+01  3.1832E-01  5.0106E+01 -7.1458E+00
  2.0364E+01  3.2174E-01  4.9153E+01 -7.0111E+00
  2.0543E+01  3.1877E-01  4.8092E+01 -6.8148E+00
  2.0720E+01  3.1220E-01  4.6983E+01 -6.5334E+00
  2.0890E+01  3.0763E-01  4.5966E+01 -6.1989E+00
  2.1061E+01  3.0540E-01  4.5109E+01 -5.8364E+00
  2.1231E+01  3.0675E-01  4.4439E+01 -5.4601E+00
  2.1401E+01  3.1208E-01  4.3912E+01 -5.1014E+00
  2.1572E+01  3.1597E-01  4.3451E+01 -4.8087E+00
  2.1742E+01  3.1585E-01  4.2997E+01 -4.5914E+00
  2.1913E+01  3.1349E-01  4.2552E+01 -4.4450E+00
  2.2083E+01  3.0842E-01  4.2168E+01 -4.3506E+00
  2.2253E+01  2.9817E-01  4.1873E+01 -4.2689E+00
  2.2424E+01  2.8127E-01  4.1647E+01 -4.1776E+00
  2.2594E+01  2.6553E-01  4.1447E+01 -4.0634E+00
  2.2765E+01  2.5479E-01  4.1198E+01 -3.9101E+00
  2.2935E+01  2.4744E-01  4.0820E+01 -3.7041E+00
  2.3105E+01  2.4601E-01  4.0272E+01 -3.4443E+00
  2.3276E+01  2.4803E-01  3.9556E+01 -3.1509E+00
  2.3446E+01  2.4707E-01  3.8680E+01 -2.8344E+00
  2.3617E+01  2.4625E-01  3.7640E+01 -2.5017E+00
  2.3787E+01  2.4691E-01  3.6465E+01 -2.1690E+00
  2.3958E+01  2.4303E-01  3.5246E+01 -1.8778E+00
  2.4128E+01  2.3490E-01  3.4086E+01 -1.6775E+00
  2.4298E+01  2.2435E-01  3.3073E+01 -1.5734E+00
  2.4469E+01  2.1039E-01  3.2263E+01 -1.5310E+00
  2.4639E+01  2.0117E-01  3.1656E+01 -1.5005E+00
  2.4810E+01  1.9764E-01  3.1229E+01 -1.4427E+00
  2.4980E+01  1.9713E-01  3.0964E+01 -1.3557E+00
  2.5150E+01  1.9879E-01  3.0844E+01 -1.2723E+00
  2.5321E+01  2.0518E-01  3.0832E+01 -1.2212E+00
  2.5491E+01  2.1643E-01  3.0891E+01 -1.2078E+00
  2.5662E+01  2.2170E-01  3.0994E+01 -1.2282E+00
  2.5832E+01  2.1122E-01  3.1136E+01 -1.2676E+00
  2.6002E+01  1.9458E-01  3.1316E+01 -1.2938E+00
  2.6173E+01  1.8134E-01  3.1534E+01 -1.2900E+00
  2.6343E+01  1.7295E-01  3.1803E+01 -1.2570E+00
  2.6514E+01  1.7558E-01  3.2127E+01 -1.1912E+00
  2.6684E+01  1.8717E-01  3.2494E+01 -1.0956E+00
  2.6854E+01  1.9715E-01  3.2885E+01 -9.8703E-01
  2.7025E+01  1.9802E-01  3.3264E+01 -8.7755E-01
  2.7195E+01  1.9929E-01  3.3589E+01 -7.7606E-01
  2.7366E+01  2.0977E-01  3.3819E+01 -6.8766E-01
  2.7536E+01  2.2566E-01  3.3937E+01 -6.1240E-01
  2.7707E+01  2.3791E-01  3.3963E+01 -5.5527E-01
  2.7877E+01  2.4564E-01  3.3939E+01 -5.1496E-01
  2.8047E+01  2.5087E-01  3.3912E+01 -4.7790E-01
  2.8218E+01  2.5373E-01  3.3914E+01 -4.3799E-01
  2.8388E+01  2.5889E-01  3.3958E+01 -4.1274E-01
  2.8559E+01  2.7070E-01  3.4055E+01 -4.1818E-01
  2.8729E+01  2.8506E-01  3.4216E+01 -4.4166E-01
  2.8899E+01  2.9620E-01  3.4448E+01 -4.6269E-01
  2.9078E+01  3.0044E-01  3.4784E+01 -4.7518E-01
  2.9257E+01  2.9899E-01  3.5222E+01 -4.8469E-01
  2.9436E+01  2.9434E-01  3.5751E+01 -4.8898E-01
  2.9615E+01  2.9267E-01  3.6334E+01 -4.7552E-01
  2.9794E+01  2.9849E-01  3.6933E+01 -4.4306E-01
  2.9973E+01  3.0727E-01  3.7507E+01 -4.0373E-01
  3.0152E+01  3.1924E-01  3.8030E+01 -3.6859E-01
  3.0331E+01  3.3438E-01  3.8499E+01 -3.5350E-01
  3.0510E+01  3.4900E-01  3.8914E+01 -3.6236E-01
  3.0689E+01  3.6105E-01  3.9291E+01 -3.8031E-01
  3.0877E+01  3.6673E-01  3.9677E+01 -3.7805E-01
  3.1064E+01  3.6657E-01  4.0076E+01 -3.4866E-01
  3.1252E+01  3.6719E-01  4.0496E+01 -3.3346E-01
  3.1440E+01  3.6415E-01  4.0952E+01 -3.7211E-01
  3.1628E+01  3.5686E-01  4.1446E+01 -4.4708E-01
  3.1816E+01  3.4987E-01  4.1956E+01 -5.1691E-01
  3.2004E+01  3.4223E-01  4.2442E+01 -5.6565E-01
  3.2192E+01  3.4505E-01  4.2871E+01 -5.7834E-01
  3.2380E+01  3.6528E-01  4.3228E+01 -5.3428E-01
  3.2567E+01  3.8886E-01  4.3528E+01 -4.4635E-01
  3.2755E+01  4.0168E-01  4.3794E+01 -3.4313E-01
  3.2943E+01  4.1094E-01  4.4008E+01 -2.1921E-01
  3.3131E+01  4.2401E-01  4.4117E+01 -6.0497E-02
  3.3319E+01  4.2865E-01  4.4071E+01  1.3568E-01
  3.3507E+01  4.2591E-01  4.3886E+01  3.2448E-01
  3.3695E+01  4.1822E-01  4.3647E+01  4.5606E-01
  3.3883E+01  4.0444E-01  4.3450E+01  5.0431E-01
  3.4070E+01  3.7970E-01  4.3349E+01  4.9225E-01
  3.4258E+01  3.5849E-01  4.3302E+01  4.6515E-01
  3.4446E+01  3.4681E-01  4.3201E+01  4.1436E-01
  3.4634E+01  3.4615E-01  4.2959E+01  3.0890E-01
  3.4822E+01  3.4752E-01  4.2523E+01  1.6676E-01
  3.5010E+01  3.4628E-01  4.1932E+01  4.6024E-02
  3.5198E+01  3.4581E-01  4.1320E+01 -2.7671E-02
  3.5386E+01  3.3851E-01  4.0824E+01 -6.3807E-02
  3.5573E+01  3.2409E-01  4.0525E+01 -4.9794E-02
  3.5761E+01  3.1299E-01  4.0441E+01  3.9231E-03
  3.5949E+01  3.2209E-01  4.0540E+01  4.8647E-02
  3.6137E+01  3.4565E-01  4.0775E+01  7.2708E-02
  3.6325E+01  3.6611E-01  4.1090E+01  1.2326E-01
  3.6513E+01  3.7116E-01  4.1422E+01  2.1441E-01
  3.6701E+01  3.7760E-01  4.1748E+01  3.1956E-01
  3.6889E+01  3.9736E-01  4.2092E+01  3.8630E-01
  3.7080E+01  4.2251E-01  4.2495E+01  3.6443E-01
  3.7277E+01  4.4335E-01  4.2963E+01  2.4134E-01
  3.7475E+01  4.5116E-01  4.3439E+01  4.2556E-02
  3.7672E+01  4.4666E-01  4.3873E+01 -1.8294E-01
  3.7869E+01  4.4587E-01  4.4210E+01 -3.9229E-01
  3.8067E+01  4.4891E-01  4.4431E+01 -5.3902E-01
  3.8264E+01  4.4828E-01  4.4598E+01 -5.8291E-01
  3.8461E+01  4.4537E-01  4.4817E+01 -5.5444E-01
  3.8658E+01  4.4247E-01  4.5161E+01 -5.2049E-01
  3.8856E+01  4.3487E-01  4.5582E+01 -5.1806E-01
  3.9053E+01  4.3290E-01  4.5961E+01 -5.3180E-01
  3.9250E+01  4.3746E-01  4.6236E+01 -5.0677E-01
  3.9447E+01  4.4475E-01  4.6449E+01 -4.4554E-01
  3.9645E+01  4.5059E-01  4.6670E+01 -3.8226E-01
  3.9842E+01  4.4915E-01  4.6935E+01 -3.4506E-01
  4.0039E+01  4.4373E-01  4.7271E+01 -3.6569E-01
  4.0236E+01  4.3257E-01  4.7689E+01 -4.2036E-01
  4.0434E+01  4.1558E-01  4.8192E+01 -4.5847E-01
  4.0631E+01  4.0644E-01  4.8749E+01 -4.3028E-01
  4.0818E+01  4.0802E-01  4.9276E+01 -3.4357E-01
  4.1004E+01  4.0698E-01  4.9754E+01 -2.2650E-01
  4.1191E+01  3.9242E-01  5.0165E+01 -1.3956E-01
  4.1369E+01  3.6999E-01  5.0500E+01 -1.2596E-01
  4.1545E+01  3.4579E-01  5.0773E+01 -1.6334E-01
  4.1721E+01  3.3045E-01  5.0981E+01 -2.2257E-01
  4.1897E+01  3.2627E-01  5.1108E+01 -2.7710E-01
  4.2073E+01  3.3744E-01  5.1117E+01 -3.0926E-01
  4.2249E+01  3.5761E-01  5.0931E+01 -3.0410E-01
  4.2425E+01  3.7725E-01  5.0475E+01 -2.5932E-01
  4.2601E+01  3.9407E-01  4.9735E+01 -1.7932E-01
  4.2778E+01  4.0798E-01  4.8792E+01 -7.7752E-02
  4.2954E+01  4.1390E-01  4.7754E+01 -1.2111E-02
  4.3130E+01  4.0471E-01  4.6674E+01 -3.3169E-02
  4.3306E+01  3.9295E-01  4.5595E+01 -1.3425E-01
  4.3482E+01  3.7848E-01  4.4587E+01 -2.7778E-01
  4.3658E+01  3.5758E-01  4.3721E+01 -4.3249E-01
  4.3834E+01  3.3976E-01  4.3036E+01 -5.7742E-01
  4.4010E+01  3.3714E-01  4.2536E+01 -6.8689E-01
  4.4186E+01  3.4882E-01  4.2191E+01 -7.4148E-01
  4.4362E+01  3.6567E-01  4.1978E+01 -7.4532E-01
  4.4539E+01  3.7671E-01  4.1884E+01 -7.2554E-01
  4.4715E+01  3.7283E-01  4.1900E+01 -7.3674E-01
  4.4891E+01  3.6274E-01  4.2013E+01 -8.2814E-01
  4.5067E+01  3.5656E-01  4.2196E+01 -9.8281E-01
  4.5243E+01  3.5611E-01  4.2420E+01 -1.1514E+00
  4.5419E+01  3.5973E-01  4.2658E+01 -1.2980E+00
  4.5595E+01  3.5765E-01  4.2879E+01 -1.3939E+00
  4.5771E+01  3.4656E-01  4.3050E+01 -1.4307E+00
  4.5947E+01  3.3770E-01  4.3150E+01 -1.4222E+00
  4.6123E+01  3.3540E-01  4.3189E+01 -1.3877E+00
  4.6306E+01  3.2747E-01  4.3202E+01 -1.3105E+00
  4.6491E+01  3.0357E-01  4.3231E+01 -1.1724E+00
  4.6676E+01  2.8285E-01  4.3308E+01 -1.0058E+00
  4.6860E+01  2.7691E-01  4.3458E+01 -8.6264E-01
  4.7045E+01  2.7935E-01  4.3666E+01 -7.7010E-01
  4.7230E+01  2.8983E-01  4.3897E+01 -7.3126E-01
  4.7415E+01  3.0860E-01  4.4148E+01 -7.4214E-01
  4.7600E+01  3.2997E-01  4.4446E+01 -7.8455E-01
  4.7785E+01  3.5204E-01  4.4793E+01 -8.4794E-01
  4.7970E+01  3.7401E-01  4.5123E+01 -9.3194E-01
  4.8155E+01  3.8828E-01  4.5361E+01 -1.0311E+00
  4.8340E+01  3.8001E-01  4.5478E+01 -1.1233E+00
  4.8525E+01  3.6720E-01  4.5497E+01 -1.2061E+00
  4.8710E+01  3.6648E-01  4.5474E+01 -1.2792E+00
  4.8894E+01  3.6839E-01  4.5456E+01 -1.3359E+00
  4.9079E+01  3.8157E-01  4.5432E+01 -1.3843E+00
  4.9264E+01  3.9948E-01  4.5400E+01 -1.3887E+00
  4.9449E+01  4.1037E-01  4.5362E+01 -1.3433E+00
  4.9634E+01  4.1891E-01  4.5279E+01 -1.2939E+00
  4.9819E+01  4.3083E-01  4.5154E+01 -1.2833E+00
  5.0004E+01  4.5218E-01  4.5060E+01 -1.3144E+00
  5.0189E+01  4.8262E-01  4.5070E+01 -1.3365E+00
  5.0374E+01  5.0351E-01  4.5217E+01 -1.3179E+00
  5.0559E+01  4.9367E-01  4.5487E+01 -1.2849E+00
  5.0743E+01  4.7981E-01  4.5837E+01 -1.2374E+00
  5.0928E+01  4.7660E-01  4.6196E+01 -1.1783E+00
  5.1113E+01  4.8175E-01  4.6495E+01 -1.1323E+00
  5.1296E+01  4.8023E-01  4.6680E+01 -1.0966E+00
  5.1472E+01  4.7876E-01  4.6737E+01 -1.0771E+00
  5.1647E+01  4.9004E-01  4.6706E+01 -1.0517E+00
  5.1822E+01  5.0480E-01  4.6625E+01 -1.0410E+00
  5.1998E+01  5.1776E-01  4.6531E+01 -1.0745E+00
  5.2173E+01  5.2703E-01  4.6408E+01 -1.1342E+00
  5.2349E+01  5.4132E-01  4.6251E+01 -1.1756E+00
  5.2524E+01  5.6698E-01  4.6084E+01 -1.1779E+00
  5.2699E+01  5.8536E-01  4.5916E+01 -1.1569E+00
  5.2875E+01  5.8348E-01  4.5751E+01 -1.1382E+00
  5.3050E+01  5.6521E-01  4.5562E+01 -1.1281E+00
  5.3225E+01  5.2718E-01  4.5308E+01 -1.1456E+00
  5.3401E+01  4.8259E-01  4.4999E+01 -1.2055E+00
  5.3576E+01  4.4995E-01  4.4687E+01 -1.2987E+00
  5.3752E+01  4.2622E-01  4.4423E+01 -1.3496E+00
  5.3927E+01  4.1243E-01  4.4214E+01 -1.3111E+00
  5.4102E+01  4.0430E-01  4.4067E+01 -1.2148E+00
  5.4278E+01  3.9098E-01  4.3992E+01 -1.1112E+00
  5.4453E+01  3.7917E-01  4.3945E+01 -1.0183E+00
  5.4628E+01  3.7673E-01  4.3870E+01 -8.7239E-01
  5.4804E+01  3.7809E-01  4.3746E+01 -6.2651E-01
  5.4979E+01  3.7574E-01  4.3607E+01 -3.3812E-01
  5.5155E+01  3.7106E-01  4.3509E+01 -1.1377E-01
  5.5330E+01  3.6246E-01  4.3479E+01  9.0684E-03
  5.5505E+01  3.5147E-01  4.3526E+01  2.8064E-02
  5.5681E+01  3.3700E-01  4.3654E+01 -4.8556E-02
  5.5856E+01  3.1141E-01  4.3877E+01 -1.7253E-01
  5.6036E+01  2.8993E-01  4.4212E+01 -2.6562E-01
  5.6220E+01  2.7338E-01  4.4652E+01 -2.7797E-01
  5.6404E+01  2.6679E-01  4.5165E+01 -2.2436E-01
  5.6588E+01  2.8364E-01  4.5699E+01 -1.5548E-01
  5.6772E+01  3.1813E-01  4.6201E+01 -9.6159E-02
  5.6956E+01  3.5928E-01  4.6634E+01 -2.3952E-02
  5.7141E+01  3.9303E-01  4.6977E+01  5.2592E-02
  5.7325E+01  4.2548E-01  4.7223E+01  9.5255E-02
  5.7509E+01  4.5277E-01  4.7369E+01  8.8012E-02
  5.7693E+01  4.7087E-01  4.7432E+01  7.0433E-02
  5.7877E+01  4.7461E-01  4.7451E+01  1.0809E-01
  5.8061E+01  4.7919E-01  4.7441E+01  2.2626E-01
  5.8245E+01  4.8825E-01  4.7369E+01  3.6817E-01
  5.8430E+01  5.0001E-01  4.7218E+01  4.5746E-01
  5.8614E+01  5.1610E-01  4.7006E+01  4.7905E-01
  5.8798E+01  5.3183E-01  4.6756E+01  4.8910E-01
  5.8982E+01  5.3425E-01  4.6476E+01  5.6012E-01
  5.9166E+01  5.2661E-01  4.6183E+01  7.1243E-01
  5.9350E+01  5.1246E-01  4.5929E+01  8.9303E-01
  5.9534E+01  4.9394E-01  4.5776E+01  1.0333E+00
  5.9719E+01  4.7284E-01  4.5749E+01  1.1088E+00
  5.9903E+01  4.6859E-01  4.5824E+01  1.1519E+00
  6.0087E+01  4.8769E-01  4.5964E+01  1.2285E+00
  6.0271E+01  5.0771E-01  4.6145E+01  1.3544E+00
  6.0455E+01  5.1790E-01  4.6358E+01  1.4911E+00
  6.0639E+01  5.2090E-01  4.6582E+01  1.6175E+00
  6.0823E+01  5.1712E-01  4.6786E+01  1.7291E+00
  6.1008E+01  5.0376E-01  4.6956E+01  1.8200E+00
  6.1192E+01  4.8767E-01  4.7119E+01  1.8721E+00
  6.1376E+01  4.7195E-01  4.7342E+01  1.8710E+00
  6.1560E+01  4.5827E-01  4.7666E+01  1.7975E+00
  6.1744E+01  4.5621E-01  4.8080E+01  1.6374E+00
  6.1928E+01  4.6966E-01  4.8562E+01  1.4171E+00
  6.2112E+01  4.8603E-01  4.9105E+01  1.1697E+00
  6.2297E+01  4.9511E-01  4.9694E+01  9.3007E-01
  6.2481E+01  5.1344E-01  5.0320E+01  7.0501E-01
  6.2665E+01  5.4511E-01  5.0962E+01  4.8335E-01
  6.2849E+01  5.6854E-01  5.1586E+01  2.8331E-01
  6.3033E+01  5.8464E-01  5.2152E+01  1.3471E-01
  6.3217E+01  6.0097E-01  5.2623E+01  2.0915E-02
  6.3401E+01  6.1243E-01  5.2986E+01 -1.2009E-01
  6.3586E+01  6.1823E-01  5.3265E+01 -3.1333E-01
  6.3770E+01  6.1868E-01  5.3485E+01 -5.1600E-01
  6.3954E+01  6.0787E-01  5.3634E+01 -6.6723E-01
  6.4138E+01  5.9233E-01  5.3693E+01 -7.2960E-01
  6.4322E+01  5.6930E-01  5.3647E+01 -7.2521E-01
  6.4506E+01  5.4789E-01  5.3520E+01 -6.8661E-01
  6.4690E+01  5.2354E-01  5.3358E+01 -6.2521E-01
  6.4875E+01  4.9860E-01  5.3227E+01 -5.8978E-01
  6.5059E+01  4.8127E-01  5.3147E+01 -6.0139E-01
  6.5243E+01  4.5928E-01  5.3072E+01 -6.1277E-01
  6.5427E+01  4.2788E-01  5.2953E+01 -6.0141E-01
  6.5611E+01  4.1112E-01  5.2789E+01 -5.3292E-01
  6.5795E+01  4.1586E-01  5.2597E+01 -3.9157E-01
