# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:24:15 2020
# diag: nrgsummary, run(s): 0010-0011, time window: 0-97.863777(1 steps), species: electrons
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  3.2578E+00  3.6448E-01  2.7276E-01  2.3535E-04
  3.2936E+00  3.7057E-01  2.7645E-01  2.4020E-04
  3.3294E+00  3.7816E-01  2.8161E-01  2.4553E-04
  3.3652E+00  3.8598E-01  2.8702E-01  2.4662E-04
  3.4010E+00  3.9387E-01  2.9282E-01  2.4959E-04
  3.4368E+00  4.0434E-01  3.0220E-01  2.5260E-04
  3.4726E+00  4.1487E-01  3.1109E-01  2.5526E-04
  3.5084E+00  4.2402E-01  3.1793E-01  2.6195E-04
  3.5442E+00  4.3521E-01  3.2768E-01  2.7087E-04
  3.5800E+00  4.4755E-01  3.3806E-01  2.8086E-04
  3.6158E+00  4.5714E-01  3.4403E-01  2.9588E-04
  3.6516E+00  4.6752E-01  3.5119E-01  3.1271E-04
  3.6874E+00  4.7975E-01  3.6037E-01  3.3492E-04
  3.7232E+00  4.9139E-01  3.6818E-01  3.6185E-04
  3.7590E+00  5.0122E-01  3.7365E-01  3.9036E-04
  3.7948E+00  5.1082E-01  3.7873E-01  4.1901E-04
  3.8306E+00  5.2101E-01  3.8348E-01  4.4559E-04
  3.8664E+00  5.3209E-01  3.8918E-01  4.6441E-04
  3.9022E+00  5.4397E-01  3.9619E-01  4.7851E-04
  3.9380E+00  5.5529E-01  4.0208E-01  4.8433E-04
  3.9738E+00  5.6737E-01  4.0928E-01  4.8788E-04
  4.0096E+00  5.8127E-01  4.1914E-01  4.8984E-04
  4.0454E+00  5.9660E-01  4.3061E-01  4.9123E-04
  4.0812E+00  6.1208E-01  4.4160E-01  4.9363E-04
  4.1170E+00  6.2733E-01  4.5233E-01  5.0160E-04
  4.1528E+00  6.4344E-01  4.6396E-01  5.1252E-04
  4.1886E+00  6.6062E-01  4.7675E-01  5.2375E-04
  4.2244E+00  6.7851E-01  4.9029E-01  5.3513E-04
  4.2602E+00  6.9738E-01  5.0507E-01  5.4429E-04
  4.2960E+00  7.1672E-01  5.2034E-01  5.5609E-04
  4.3316E+00  7.3701E-01  5.3663E-01  5.7033E-04
  4.3656E+00  7.5784E-01  5.5368E-01  5.8632E-04
  4.3996E+00  7.7923E-01  5.7100E-01  6.0324E-04
  4.4337E+00  8.0084E-01  5.8771E-01  6.1737E-04
  4.4677E+00  8.2292E-01  6.0430E-01  6.3192E-04
  4.5017E+00  8.4522E-01  6.2053E-01  6.4634E-04
  4.5357E+00  8.6711E-01  6.3555E-01  6.5878E-04
  4.5697E+00  8.8898E-01  6.4996E-01  6.7206E-04
  4.6037E+00  9.1137E-01  6.6464E-01  6.8529E-04
  4.6377E+00  9.3468E-01  6.8037E-01  7.0058E-04
  4.6717E+00  9.5915E-01  6.9745E-01  7.1608E-04
  4.7057E+00  9.8436E-01  7.1551E-01  7.3249E-04
  4.7397E+00  1.0100E+00  7.3398E-01  7.4820E-04
  4.7737E+00  1.0371E+00  7.5422E-01  7.6068E-04
  4.8078E+00  1.0665E+00  7.7741E-01  7.7117E-04
  4.8418E+00  1.0965E+00  8.0077E-01  7.8697E-04
  4.8758E+00  1.1268E+00  8.2389E-01  8.0544E-04
  4.9098E+00  1.1570E+00  8.4640E-01  8.2534E-04
  4.9438E+00  1.1872E+00  8.6827E-01  8.5325E-04
  4.9778E+00  1.2181E+00  8.9049E-01  8.8020E-04
  5.0118E+00  1.2494E+00  9.1290E-01  9.0401E-04
  5.0458E+00  1.2809E+00  9.3538E-01  9.2522E-04
  5.0798E+00  1.3139E+00  9.6020E-01  9.4179E-04
  5.1138E+00  1.3485E+00  9.8725E-01  9.5269E-04
  5.1479E+00  1.3853E+00  1.0174E+00  9.6216E-04
  5.1819E+00  1.4236E+00  1.0493E+00  9.7344E-04
  5.2159E+00  1.4635E+00  1.0822E+00  9.9043E-04
  5.2499E+00  1.5039E+00  1.1140E+00  1.0119E-03
  5.2839E+00  1.5429E+00  1.1421E+00  1.0368E-03
  5.3179E+00  1.5812E+00  1.1680E+00  1.0615E-03
  5.3519E+00  1.6195E+00  1.1936E+00  1.0863E-03
  5.3859E+00  1.6588E+00  1.2212E+00  1.1095E-03
  5.4199E+00  1.7004E+00  1.2530E+00  1.1281E-03
  5.4539E+00  1.7454E+00  1.2898E+00  1.1421E-03
  5.4880E+00  1.7936E+00  1.3314E+00  1.1558E-03
  5.5220E+00  1.8437E+00  1.3739E+00  1.1651E-03
  5.5560E+00  1.8937E+00  1.4138E+00  1.1802E-03
  5.5900E+00  1.9426E+00  1.4500E+00  1.2020E-03
  5.6240E+00  1.9904E+00  1.4829E+00  1.2220E-03
  5.6580E+00  2.0368E+00  1.5131E+00  1.2450E-03
  5.6920E+00  2.0852E+00  1.5464E+00  1.2662E-03
  5.7260E+00  2.1368E+00  1.5850E+00  1.2836E-03
  5.7600E+00  2.1913E+00  1.6278E+00  1.3013E-03
  5.7940E+00  2.2481E+00  1.6733E+00  1.3200E-03
  5.8281E+00  2.3061E+00  1.7199E+00  1.3418E-03
  5.8621E+00  2.3645E+00  1.7655E+00  1.3711E-03
  5.8961E+00  2.4224E+00  1.8092E+00  1.4072E-03
  5.9301E+00  2.4809E+00  1.8527E+00  1.4497E-03
  5.9641E+00  2.5408E+00  1.8973E+00  1.4939E-03
  5.9981E+00  2.6024E+00  1.9442E+00  1.5368E-03
  6.0321E+00  2.6664E+00  1.9942E+00  1.5739E-03
  6.0661E+00  2.7329E+00  2.0477E+00  1.6059E-03
  6.1001E+00  2.8015E+00  2.1037E+00  1.6409E-03
  6.1341E+00  2.8708E+00  2.1599E+00  1.6833E-03
  6.1682E+00  2.9397E+00  2.2139E+00  1.7324E-03
  6.2022E+00  3.0068E+00  2.2642E+00  1.7914E-03
  6.2362E+00  3.0732E+00  2.3129E+00  1.8446E-03
  6.2702E+00  3.1404E+00  2.3627E+00  1.8833E-03
  6.3042E+00  3.2101E+00  2.4163E+00  1.9090E-03
  6.3382E+00  3.2842E+00  2.4761E+00  1.9166E-03
  6.3722E+00  3.3614E+00  2.5392E+00  1.9222E-03
  6.4062E+00  3.4413E+00  2.6060E+00  1.9426E-03
  6.4402E+00  3.5230E+00  2.6749E+00  1.9735E-03
  6.4742E+00  3.6054E+00  2.7436E+00  2.0150E-03
  6.5082E+00  3.6869E+00  2.8093E+00  2.0513E-03
  6.5423E+00  3.7665E+00  2.8695E+00  2.0806E-03
  6.5763E+00  3.8436E+00  2.9244E+00  2.1056E-03
  6.6103E+00  3.9206E+00  2.9791E+00  2.1249E-03
  6.6443E+00  4.0018E+00  3.0420E+00  2.1357E-03
  6.6783E+00  4.0909E+00  3.1186E+00  2.1358E-03
  6.7123E+00  4.1866E+00  3.2052E+00  2.1339E-03
  6.7463E+00  4.2839E+00  3.2902E+00  2.1387E-03
  6.7803E+00  4.3772E+00  3.3653E+00  2.1474E-03
  6.8143E+00  4.4668E+00  3.4330E+00  2.1427E-03
  6.8483E+00  4.5566E+00  3.5021E+00  2.1193E-03
  6.8818E+00  4.6483E+00  3.5766E+00  2.0870E-03
  6.9141E+00  4.7383E+00  3.6506E+00  2.0657E-03
  6.9465E+00  4.8285E+00  3.7224E+00  2.0541E-03
  6.9788E+00  4.9207E+00  3.7962E+00  2.0297E-03
  7.0111E+00  5.0182E+00  3.8783E+00  1.9913E-03
  7.0434E+00  5.1218E+00  3.9697E+00  1.9534E-03
  7.0757E+00  5.2262E+00  4.0613E+00  1.9330E-03
  7.1080E+00  5.3273E+00  4.1461E+00  1.9332E-03
  7.1403E+00  5.4281E+00  4.2292E+00  1.9194E-03
  7.1726E+00  5.5304E+00  4.3139E+00  1.8870E-03
  7.2049E+00  5.6346E+00  4.3998E+00  1.8470E-03
  7.2372E+00  5.7376E+00  4.4837E+00  1.8303E-03
  7.2695E+00  5.8408E+00  4.5679E+00  1.8418E-03
  7.3018E+00  5.9483E+00  4.6583E+00  1.8639E-03
  7.3341E+00  6.0612E+00  4.7551E+00  1.8613E-03
  7.3664E+00  6.1769E+00  4.8547E+00  1.8186E-03
  7.3987E+00  6.2911E+00  4.9531E+00  1.7715E-03
  7.4310E+00  6.4035E+00  5.0493E+00  1.7505E-03
  7.4633E+00  6.5144E+00  5.1418E+00  1.7383E-03
  7.4956E+00  6.6249E+00  5.2306E+00  1.7008E-03
  7.5279E+00  6.7359E+00  5.3182E+00  1.6475E-03
  7.5602E+00  6.8473E+00  5.4057E+00  1.6219E-03
  7.5925E+00  6.9587E+00  5.4933E+00  1.6159E-03
  7.6248E+00  7.0694E+00  5.5804E+00  1.5991E-03
  7.6571E+00  7.1805E+00  5.6711E+00  1.5940E-03
  7.6894E+00  7.2926E+00  5.7644E+00  1.6139E-03
  7.7217E+00  7.4028E+00  5.8534E+00  1.6459E-03
  7.7540E+00  7.5099E+00  5.9363E+00  1.6605E-03
  7.7864E+00  7.6215E+00  6.0299E+00  1.6424E-03
  7.8187E+00  7.7415E+00  6.1414E+00  1.6116E-03
  7.8510E+00  7.8628E+00  6.2540E+00  1.5921E-03
  7.8833E+00  7.9720E+00  6.3429E+00  1.5852E-03
  7.9156E+00  8.0722E+00  6.4180E+00  1.5519E-03
  7.9479E+00  8.1750E+00  6.5033E+00  1.4769E-03
  7.9802E+00  8.2800E+00  6.5966E+00  1.4098E-03
  8.0125E+00  8.3794E+00  6.6820E+00  1.4285E-03
  8.0448E+00  8.4767E+00  6.7644E+00  1.5036E-03
  8.0771E+00  8.5772E+00  6.8515E+00  1.5370E-03
  8.1094E+00  8.6713E+00  6.9270E+00  1.4763E-03
  8.1417E+00  8.7519E+00  6.9850E+00  1.3768E-03
  8.1740E+00  8.8314E+00  7.0529E+00  1.3055E-03
  8.2063E+00  8.9203E+00  7.1418E+00  1.2683E-03
  8.2386E+00  9.0062E+00  7.2211E+00  1.2303E-03
  8.2709E+00  9.0821E+00  7.2825E+00  1.1862E-03
  8.3032E+00  9.1584E+00  7.3537E+00  1.1780E-03
  8.3355E+00  9.2385E+00  7.4392E+00  1.1970E-03
  8.3678E+00  9.3045E+00  7.5009E+00  1.1799E-03
  8.4001E+00  9.3526E+00  7.5339E+00  1.1248E-03
  8.4324E+00  9.4055E+00  7.5826E+00  1.0722E-03
  8.4647E+00  9.4736E+00  7.6620E+00  1.0700E-03
  8.4970E+00  9.5359E+00  7.7298E+00  1.0713E-03
  8.5293E+00  9.5760E+00  7.7606E+00  1.0355E-03
  8.5616E+00  9.6069E+00  7.7836E+00  1.0079E-03
  8.5939E+00  9.6427E+00  7.8226E+00  1.0046E-03
  8.6262E+00  9.6770E+00  7.8623E+00  9.8439E-04
  8.6586E+00  9.6993E+00  7.8823E+00  9.3182E-04
  8.6909E+00  9.7160E+00  7.8951E+00  9.0423E-04
  8.7232E+00  9.7356E+00  7.9149E+00  9.2536E-04
  8.7555E+00  9.7547E+00  7.9339E+00  9.1657E-04
  8.7878E+00  9.7643E+00  7.9390E+00  8.6573E-04
  8.8201E+00  9.7668E+00  7.9378E+00  8.8994E-04
  8.8524E+00  9.7676E+00  7.9416E+00  1.0500E-03
  8.8847E+00  9.7657E+00  7.9456E+00  1.2218E-03
  8.9170E+00  9.7528E+00  7.9294E+00  1.2481E-03
  8.9493E+00  9.7315E+00  7.8984E+00  1.1688E-03
  8.9816E+00  9.7162E+00  7.8841E+00  1.1579E-03
  9.0139E+00  9.7114E+00  7.8980E+00  1.2722E-03
  9.0462E+00  9.7038E+00  7.9126E+00  1.4055E-03
  9.0785E+00  9.6839E+00  7.9043E+00  1.4451E-03
  9.1108E+00  9.6602E+00  7.8874E+00  1.3814E-03
  9.1431E+00  9.6457E+00  7.8893E+00  1.2523E-03
  9.1754E+00  9.6378E+00  7.9081E+00  1.1199E-03
  9.2077E+00  9.6285E+00  7.9281E+00  1.0684E-03
  9.2400E+00  9.6196E+00  7.9492E+00  1.1669E-03
  9.2723E+00  9.6167E+00  7.9789E+00  1.3587E-03
  9.3046E+00  9.6150E+00  8.0068E+00  1.4417E-03
  9.3369E+00  9.6096E+00  8.0245E+00  1.3834E-03
  9.3692E+00  9.6077E+00  8.0450E+00  1.3651E-03
  9.4015E+00  9.6183E+00  8.0821E+00  1.4618E-03
  9.4338E+00  9.6370E+00  8.1240E+00  1.5756E-03
  9.4661E+00  9.6544E+00  8.1526E+00  1.6145E-03
  9.4985E+00  9.6739E+00  8.1768E+00  1.6489E-03
  9.5308E+00  9.7007E+00  8.2108E+00  1.7522E-03
  9.5631E+00  9.7282E+00  8.2449E+00  1.8262E-03
  9.5954E+00  9.7493E+00  8.2652E+00  1.7370E-03
  9.6277E+00  9.7704E+00  8.2798E+00  1.5030E-03
  9.6600E+00  9.8017E+00  8.3065E+00  1.2868E-03
  9.6923E+00  9.8400E+00  8.3408E+00  1.1535E-03
  9.7246E+00  9.8732E+00  8.3629E+00  1.0323E-03
  9.7569E+00  9.8956E+00  8.3643E+00  9.0017E-04
  9.7892E+00  9.9166E+00  8.3631E+00  8.6022E-04
