# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 20:50:30 2020
# diag: nrgsummary, run(s): 0016, time window: 0-349.03173(1 steps), species: ions
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  2.0126E+01  1.8807E-02  4.9737E+01 -6.8482E+00
  2.0305E+01  1.8005E-02  4.8894E+01 -6.6668E+00
  2.0484E+01  1.7163E-02  4.7990E+01 -6.4144E+00
  2.0663E+01  1.6443E-02  4.7058E+01 -6.1096E+00
  2.0842E+01  1.5829E-02  4.6181E+01 -5.7772E+00
  2.1021E+01  1.5358E-02  4.5412E+01 -5.4199E+00
  2.1200E+01  1.5134E-02  4.4779E+01 -5.0773E+00
  2.1377E+01  1.5045E-02  4.4314E+01 -4.8184E+00
  2.1547E+01  1.4952E-02  4.4020E+01 -4.6383E+00
  2.1717E+01  1.4832E-02  4.3857E+01 -4.5132E+00
  2.1887E+01  1.4707E-02  4.3800E+01 -4.4252E+00
  2.2057E+01  1.4541E-02  4.3798E+01 -4.3294E+00
  2.2227E+01  1.4255E-02  4.3802E+01 -4.2017E+00
  2.2396E+01  1.3897E-02  4.3811E+01 -4.0391E+00
  2.2566E+01  1.3672E-02  4.3777E+01 -3.8744E+00
  2.2736E+01  1.3549E-02  4.3600E+01 -3.7169E+00
  2.2906E+01  1.3369E-02  4.3231E+01 -3.5413E+00
  2.3076E+01  1.3182E-02  4.2652E+01 -3.3276E+00
  2.3246E+01  1.3071E-02  4.1851E+01 -3.0751E+00
  2.3416E+01  1.3020E-02  4.0852E+01 -2.7851E+00
  2.3586E+01  1.3001E-02  3.9697E+01 -2.4721E+00
  2.3756E+01  1.2907E-02  3.8444E+01 -2.1673E+00
  2.3926E+01  1.2649E-02  3.7160E+01 -1.8802E+00
  2.4096E+01  1.2252E-02  3.5935E+01 -1.6345E+00
  2.4266E+01  1.1776E-02  3.4865E+01 -1.4587E+00
  2.4436E+01  1.1368E-02  3.4010E+01 -1.3377E+00
  2.4606E+01  1.1118E-02  3.3393E+01 -1.2265E+00
  2.4776E+01  1.0986E-02  3.2995E+01 -1.1041E+00
  2.4946E+01  1.0942E-02  3.2761E+01 -9.8420E-01
  2.5116E+01  1.0955E-02  3.2623E+01 -8.8850E-01
  2.5286E+01  1.0989E-02  3.2543E+01 -8.3240E-01
  2.5456E+01  1.1008E-02  3.2511E+01 -8.1935E-01
  2.5626E+01  1.0953E-02  3.2515E+01 -8.4939E-01
  2.5796E+01  1.0805E-02  3.2531E+01 -9.2399E-01
  2.5966E+01  1.0616E-02  3.2540E+01 -1.0325E+00
  2.6136E+01  1.0467E-02  3.2529E+01 -1.1597E+00
  2.6306E+01  1.0370E-02  3.2506E+01 -1.2891E+00
  2.6476E+01  1.0277E-02  3.2499E+01 -1.4006E+00
  2.6646E+01  1.0211E-02  3.2525E+01 -1.4639E+00
  2.6816E+01  1.0191E-02  3.2594E+01 -1.4544E+00
  2.6986E+01  1.0290E-02  3.2717E+01 -1.3791E+00
  2.7156E+01  1.0499E-02  3.2890E+01 -1.2676E+00
  2.7326E+01  1.0742E-02  3.3091E+01 -1.1402E+00
