# CREATED BY GENE DIAGNOSTICS TOOL on Tue Sep 29 17:24:50 2020
# diag: nrgsummary, run(s): 0014-0015, time window: 0-93.212002(1 steps), species: electrons
# original data path: /home/stirkas/Workspace/GENE/genecode/Archives/ImpurityRuns/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  4.8127E+00  1.1890E+00  8.7612E-01  7.9444E-04
  4.8464E+00  1.2225E+00  9.0550E-01  7.9832E-04
  4.8800E+00  1.2582E+00  9.3752E-01  8.1383E-04
  4.9137E+00  1.2947E+00  9.6948E-01  8.5447E-04
  4.9473E+00  1.3319E+00  1.0002E+00  9.1759E-04
  4.9810E+00  1.3679E+00  1.0270E+00  9.9477E-04
  5.0146E+00  1.4014E+00  1.0478E+00  1.0771E-03
  5.0483E+00  1.4332E+00  1.0654E+00  1.1375E-03
  5.0820E+00  1.4651E+00  1.0832E+00  1.1602E-03
  5.1156E+00  1.4996E+00  1.1062E+00  1.1415E-03
  5.1493E+00  1.5379E+00  1.1369E+00  1.0860E-03
  5.1829E+00  1.5809E+00  1.1754E+00  1.0196E-03
  5.2166E+00  1.6276E+00  1.2194E+00  9.7073E-04
  5.2502E+00  1.6749E+00  1.2618E+00  9.6998E-04
  5.2839E+00  1.7209E+00  1.2988E+00  1.0315E-03
  5.3175E+00  1.7648E+00  1.3293E+00  1.1364E-03
  5.3512E+00  1.8065E+00  1.3539E+00  1.2379E-03
  5.3849E+00  1.8471E+00  1.3762E+00  1.2865E-03
  5.4185E+00  1.8892E+00  1.4024E+00  1.2711E-03
  5.4522E+00  1.9362E+00  1.4394E+00  1.2157E-03
  5.4858E+00  1.9893E+00  1.4885E+00  1.1606E-03
  5.5195E+00  2.0477E+00  1.5463E+00  1.1327E-03
  5.5531E+00  2.1094E+00  1.6069E+00  1.1518E-03
  5.5868E+00  2.1703E+00  1.6610E+00  1.2046E-03
  5.6204E+00  2.2245E+00  1.6983E+00  1.2824E-03
  5.6541E+00  2.2715E+00  1.7202E+00  1.3581E-03
  5.6878E+00  2.3151E+00  1.7363E+00  1.4009E-03
  5.7214E+00  2.3599E+00  1.7579E+00  1.4135E-03
  5.7551E+00  2.4122E+00  1.7955E+00  1.4095E-03
  5.7887E+00  2.4740E+00  1.8506E+00  1.4097E-03
  5.8224E+00  2.5439E+00  1.9175E+00  1.4397E-03
  5.8560E+00  2.6180E+00  1.9873E+00  1.4966E-03
  5.8897E+00  2.6913E+00  2.0512E+00  1.5624E-03
  5.9233E+00  2.7621E+00  2.1091E+00  1.6180E-03
  5.9570E+00  2.8300E+00  2.1622E+00  1.6661E-03
  5.9907E+00  2.8963E+00  2.2139E+00  1.7134E-03
  6.0243E+00  2.9608E+00  2.2635E+00  1.7596E-03
  6.0580E+00  3.0234E+00  2.3082E+00  1.7985E-03
  6.0916E+00  3.0847E+00  2.3472E+00  1.8251E-03
  6.1253E+00  3.1474E+00  2.3861E+00  1.8336E-03
  6.1589E+00  3.2173E+00  2.4367E+00  1.8362E-03
  6.1926E+00  3.2987E+00  2.5093E+00  1.8567E-03
  6.2262E+00  3.3917E+00  2.6044E+00  1.8967E-03
  6.2599E+00  3.4893E+00  2.7081E+00  1.9665E-03
  6.2936E+00  3.5826E+00  2.8011E+00  2.0623E-03
  6.3272E+00  3.6637E+00  2.8669E+00  2.1686E-03
  6.3609E+00  3.7303E+00  2.9013E+00  2.2400E-03
  6.3945E+00  3.7894E+00  2.9205E+00  2.2285E-03
  6.4282E+00  3.8513E+00  2.9470E+00  2.1659E-03
  6.4618E+00  3.9270E+00  3.0052E+00  2.1116E-03
  6.4955E+00  4.0234E+00  3.1064E+00  2.0837E-03
  6.5291E+00  4.1381E+00  3.2387E+00  2.1094E-03
  6.5628E+00  4.2593E+00  3.3713E+00  2.2039E-03
  6.5964E+00  4.3700E+00  3.4689E+00  2.3066E-03
  6.6301E+00  4.4576E+00  3.5152E+00  2.3250E-03
  6.6638E+00  4.5249E+00  3.5296E+00  2.2966E-03
  6.6974E+00  4.5901E+00  3.5573E+00  2.2804E-03
  6.7311E+00  4.6723E+00  3.6318E+00  2.2266E-03
  6.7647E+00  4.7769E+00  3.7468E+00  2.1797E-03
  6.7984E+00  4.8938E+00  3.8692E+00  2.2780E-03
  6.8312E+00  5.0083E+00  3.9742E+00  2.4388E-03
  6.8632E+00  5.1193E+00  4.0649E+00  2.4329E-03
  6.8951E+00  5.2269E+00  4.1475E+00  2.2827E-03
  6.9271E+00  5.3243E+00  4.2209E+00  2.2095E-03
  6.9591E+00  5.4112E+00  4.2884E+00  2.2967E-03
  6.9911E+00  5.4970E+00  4.3592E+00  2.4136E-03
  7.0230E+00  5.5898E+00  4.4347E+00  2.4392E-03
  7.0550E+00  5.6876E+00  4.5077E+00  2.4017E-03
  7.0870E+00  5.7918E+00  4.5876E+00  2.3847E-03
  7.1189E+00  5.9131E+00  4.6999E+00  2.4255E-03
  7.1509E+00  6.0508E+00  4.8442E+00  2.5006E-03
  7.1829E+00  6.1893E+00  4.9892E+00  2.5379E-03
  7.2149E+00  6.3106E+00  5.0975E+00  2.4994E-03
