# CREATED BY GENE DIAGNOSTICS TOOL on Mon May 18 09:49:31 2020
# diag: timetrace, run(s): 0015, time window: 0-4.966136(78 steps), species: electrons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_zonalFlow/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00 -6.3693E-06  0.0000E+00
  8.1200E-02 -4.8851E-06  2.2082E-06
  1.6240E-01 -3.0826E-06  5.6501E-06
  2.4360E-01  9.5112E-07  9.1938E-06
  3.2480E-01  8.0276E-06  1.0236E-05
  4.0600E-01  1.7283E-05  6.0872E-06
  4.8720E-01  2.5428E-05 -5.8146E-06
  5.6840E-01  2.6233E-05 -2.6251E-05
  6.4960E-01  1.1763E-05 -5.1291E-05
  7.3080E-01 -2.4298E-05 -7.0256E-05
  8.1200E-01 -8.1795E-05 -6.6049E-05
  8.9320E-01 -1.4786E-04 -1.7716E-05
  9.7440E-01 -1.9091E-04  9.0341E-05
  1.0556E+00 -1.6080E-04  2.5273E-04
  1.1368E+00 -1.8168E-06  4.2457E-04
  1.2180E+00  3.1845E-04  5.1043E-04
  1.2992E+00  7.6731E-04  3.7151E-04
  1.3804E+00  1.2002E-03 -1.3428E-04
  1.4616E+00  1.3369E-03 -1.0674E-03
  1.5428E+00  7.9587E-04 -2.2890E-03
  1.6240E+00 -7.7599E-04 -3.3446E-03
  1.7052E+00 -3.4595E-03 -3.4216E-03
  1.7864E+00 -6.7380E-03 -1.4802E-03
  1.8676E+00 -9.1992E-03  3.3458E-03
  1.9488E+00 -8.4642E-03  1.1036E-02
  2.0300E+00 -1.6159E-03  1.9738E-02
  2.1112E+00  1.3537E-02  2.4821E-02
  2.1924E+00  3.5902E-02  1.8583E-02
  2.2736E+00  5.7123E-02 -7.5609E-03
  2.3514E+00  5.9744E-02 -5.3091E-02
  2.4285E+00  2.6831E-02 -1.0524E-01
  2.5057E+00 -5.0398E-02 -1.3702E-01
  2.5793E+00 -1.5519E-01 -1.1586E-01
  2.6517E+00 -2.5497E-01 -2.2103E-02
  2.7206E+00 -2.9679E-01  1.3943E-01
  2.7867E+00 -2.4116E-01  3.3183E-01
  2.8499E+00 -7.0006E-02  4.9115E-01
  2.9127E+00  1.8947E-01  5.5731E-01
  2.9729E+00  4.6823E-01  4.9697E-01
  3.0310E+00  7.0891E-01  3.1877E-01
  3.0871E+00  8.6844E-01  5.1543E-02
  3.1391E+00  9.1899E-01 -2.4139E-01
  3.1901E+00  8.7775E-01 -5.3758E-01
  3.2399E+00  7.3808E-01 -8.2085E-01
  3.2858E+00  4.9405E-01 -1.0250E+00
  3.3298E+00  1.6566E-01 -1.1384E+00
  3.3733E+00 -1.6579E-01 -1.1022E+00
  3.4168E+00 -4.2210E-01 -9.6182E-01
  3.4603E+00 -6.2983E-01 -7.1394E-01
  3.5024E+00 -7.7002E-01 -4.4759E-01
  3.5446E+00 -8.2513E-01 -1.9498E-01
  3.5881E+00 -8.1125E-01  2.4665E-02
  3.6335E+00 -7.2282E-01  2.6571E-01
  3.6788E+00 -5.7305E-01  4.5450E-01
  3.7262E+00 -3.7935E-01  5.7401E-01
  3.7739E+00 -1.5915E-01  6.3932E-01
  3.8215E+00  7.4256E-02  6.1473E-01
  3.8700E+00  3.0364E-01  4.9915E-01
  3.9208E+00  4.6881E-01  3.0686E-01
  3.9734E+00  5.3754E-01  6.2679E-02
  4.0259E+00  4.7842E-01 -1.6825E-01
  4.0785E+00  3.3851E-01 -3.4542E-01
  4.1310E+00  1.3907E-01 -4.3388E-01
  4.1836E+00 -5.4280E-02 -4.2087E-01
  4.2367E+00 -2.3222E-01 -3.2787E-01
  4.2919E+00 -3.5053E-01 -1.6138E-01
  4.3471E+00 -3.7150E-01  3.3173E-02
  4.4022E+00 -2.9801E-01  2.1496E-01
  4.4574E+00 -1.4828E-01  3.3235E-01
  4.5126E+00  1.7879E-02  3.4788E-01
  4.5678E+00  1.4366E-01  2.7482E-01
  4.6230E+00  2.0301E-01  1.5614E-01
  4.6781E+00  1.9049E-01  6.3942E-02
  4.7333E+00  1.3232E-01  5.9223E-03
  4.7907E+00  6.9890E-02  9.7108E-03
  4.8486E+00  4.0404E-02  6.5752E-02
  4.9065E+00  6.4190E-02  1.1312E-01
  4.9661E+00  1.2737E-01  1.2336E-01
