# CREATED BY GENE DIAGNOSTICS TOOL on Mon May 18 13:43:19 2020
# diag: timetrace, run(s): 0018, time window: 0-4.1027505(78 steps), species: electrons
# original data path: /global/cscratch1/sd/stirkas/genecode/prob_zonalFlow/
# normalization: L_ref=1.65m
#
#  t          Re[phi]     Im[phi]   
  0.0000E+00 -2.9559E-06  0.0000E+00
  6.9600E-02  8.6585E-07 -4.5094E-06
  1.3920E-01  6.1795E-06  4.2609E-06
  2.0880E-01 -1.0395E-05  6.6292E-06
  2.7840E-01 -3.5323E-06 -2.0098E-05
  3.4800E-01  3.2271E-05  7.4614E-06
  4.1760E-01 -2.9636E-05  4.3301E-05
  4.8720E-01 -4.7537E-05 -6.7758E-05
  5.5680E-01  1.2670E-04 -3.3839E-05
  6.2640E-01 -1.8095E-05  2.0624E-04
  6.9600E-01 -2.9669E-04 -1.3732E-04
  7.6560E-01  3.6286E-04 -3.6892E-04
  8.3520E-01  3.5769E-04  7.3757E-04
  9.0480E-01 -1.2906E-03  1.4228E-04
  9.7440E-01  4.7172E-04 -2.0030E-03
  1.0440E+00  2.7426E-03  1.7688E-03
  1.1136E+00 -4.0999E-03  3.1553E-03
  1.1812E+00 -1.4976E-03 -7.9439E-03
  1.2473E+00  1.1611E-02  4.5889E-03
  1.3108E+00 -1.6873E-02  8.4704E-03
  1.3714E+00  1.2029E-02 -2.5076E-02
  1.4286E+00 -5.0435E-04  3.9541E-02
  1.4815E+00 -7.9889E-03 -5.3054E-02
  1.5309E+00  5.6053E-03  6.8907E-02
  1.5757E+00  2.0950E-02 -7.3826E-02
  1.6149E+00 -1.8492E-02  2.5001E-02
  1.6522E+00  4.3282E-03 -3.0999E-03
  1.6895E+00  5.4150E-03  9.4428E-03
  1.7268E+00  4.6450E-03 -1.1835E-02
  1.7660E+00 -7.1602E-03  1.6771E-03
  1.8071E+00  8.6274E-03  2.2605E-03
  1.8502E+00 -4.8119E-03 -5.9418E-03
  1.8951E+00  1.3832E-03  6.2788E-03
  1.9417E+00  1.2351E-03 -7.0360E-03
  1.9893E+00 -2.3526E-03  6.5969E-03
  2.0369E+00  5.2114E-03 -4.5060E-03
  2.0869E+00 -3.3727E-03  1.3948E-03
  2.1368E+00  2.0982E-03 -2.6647E-03
  2.1868E+00 -4.0887E-03  5.4389E-03
  2.2367E+00  4.1986E-03 -5.3842E-03
  2.2866E+00 -2.2971E-03  5.9470E-03
  2.3366E+00  3.5560E-03 -6.5264E-03
  2.3865E+00 -4.1725E-03  5.3786E-03
  2.4365E+00  2.5285E-03 -4.9077E-03
  2.4864E+00 -4.4276E-03  7.2864E-03
  2.5364E+00  1.1065E-02 -7.6243E-03
  2.5863E+00 -1.5437E-02  4.0600E-03
  2.6362E+00  1.4395E-02  3.0841E-03
  2.6862E+00 -1.1984E-02 -8.8095E-03
  2.7361E+00  7.9641E-03  1.3503E-02
  2.7860E+00 -9.3926E-04 -1.5478E-02
  2.8334E+00 -3.5219E-03  9.1801E-03
  2.8809E+00  3.0469E-03 -6.6415E-03
  2.9283E+00 -5.0732E-03  7.2061E-03
  2.9757E+00  7.9322E-03 -5.4040E-03
  3.0231E+00 -1.0420E-02  3.6136E-03
  3.0706E+00  1.2240E-02  1.5973E-03
  3.1180E+00 -5.7047E-03 -4.7394E-03
  3.1654E+00  2.1730E-03  5.4947E-04
  3.2128E+00 -5.9136E-03  4.9856E-03
  3.2603E+00  9.5579E-03 -2.9744E-03
  3.3077E+00 -1.2285E-02 -1.0531E-03
  3.3558E+00  1.3903E-02  4.5324E-03
  3.4056E+00 -1.4359E-02 -6.0571E-03
  3.4554E+00  1.3343E-02  9.1605E-03
  3.5052E+00 -9.7240E-03 -1.3710E-02
  3.5550E+00  6.9331E-03  1.5872E-02
  3.6048E+00 -2.2416E-03 -1.5362E-02
  3.6546E+00 -2.8284E-04  1.2980E-02
  3.7044E+00  1.4939E-03 -1.3631E-02
  3.7542E+00 -3.4101E-03  1.2857E-02
  3.8040E+00  5.2667E-03 -7.8948E-03
  3.8538E+00 -7.9246E-03  3.6708E-03
  3.9036E+00  6.3319E-03  1.4282E-03
  3.9534E+00 -6.1555E-03 -2.7306E-03
  4.0032E+00  6.8788E-03  1.9291E-03
  4.0530E+00 -8.8366E-03 -4.6866E-04
  4.1028E+00  1.0659E-02  3.3388E-03
